,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,資深海測專案工程師,銓日儀企業有限公司,2023/02/03,"1.運用設備來執行各式海上測量任務，設備如：多(單)音束聲納、側掃聲納、SBP、CPT、磁力探測、地質剖面分析等。
2.有地球科學、地球物理、海洋地質 等背景或勞安證照者尤佳。
3.須能配合出海作業，出海另有海勤加給。
4.負責現場管理,專案執行及聯繫。
",高雄市,40000,60000,不拘,地質學相關 物理學相關 測量工程相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,"1.職缺會依相關經驗給薪，有相關經驗者，薪資待遇洽談。
2.有現場經驗及資料處理經驗為佳。
3.地質、礦治、科學研究相關科系為佳。
4.具汽車駕照。"
0,資訊管理員【身心障礙職缺】,銓日儀企業有限公司,2023/02/03,"1. 負責網路系統管理、電腦設備維護、機房作業管理、電腦使用者管理等工作。
2. 維修、安裝及更新電腦軟硬體及電腦操作系統並進行備份工作。
3. 維護電腦系統效能，保持系統正常運作並進行除錯，。
4. 幫同仁設定好電腦工作環境（如：應用軟體）。
5. 其他臨時主管交辦之事項
  【此職缺依身權法第38條優先錄取晉用】
公司福利制度佳，歡迎您加入我們的行列。",高雄市,30000,40000,不拘,電機電子維護相關 資訊工程相關 資訊管理相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,"辦公室應用：電腦軟硬體架構、網路架構、網頁設計、ERP 建置協助。
 作業系統：熟Windows伺服器。
 程式設計：C#、VB或其他程式語言。
 需熟悉資料庫操作、設計與應用。 "
0,海事測量工程師,銓日儀企業有限公司,2023/02/01,"運用設備來執行各式海上測量任務，設備如：多(單)音束聲納、側掃聲納、SBP、CPT、磁力探測、地質剖面分析等。有地球科學、地球物理、海洋地質 等背景或勞安證照者尤佳。須能配合出海作業；出海時間不固定，視天氣狀況而定，出海另有海勤加給。

歡迎有熱忱、願意學習、正向思考的您來加入~",高雄市,35000,45000,不拘,測量工程相關 物理學相關 地質學相關,大學以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,"1.職缺會依相關經驗給薪，有相關經驗者，薪資待遇洽談。
2.地質、礦治、科學研究相關科系為佳。。
3.具汽車駕照。"
0,水下載具工程師(ROV),銓日儀企業有限公司,2023/02/01,"1. 熟悉電子/電機設備維修、故障排除。
2. 須配合上船出海出任務。(出海有優渥海勤津貼)$2000~2700(日)

歡迎有熱忱、願意學習、正向思考的您來加入~",高雄市,35000,90000,不拘,電機電子維護相關 電機電子工程相關 航海相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,"1.電機、電子、自動控制等相關學系者尤佳。
2.具無人機操作、ROV水下無人載具操作經驗者佳。
3.國內專業訓練、外派出國受訓機會。"
0,二等工作船  乙級船員/水手,銓日儀企業有限公司,2023/02/01,"工作內容:
1. 需遵循並執行國內法規船員應盡責任及義務。
2. 遵循公司船員管理辦法、ISM並執行其職責。
3. 定期測試、保養船舶航儀及甲板維護。
4. 執行船長、大副之命令，維修及保養甲板。
5 .公司主管交辦事項。",高雄市,0,0,2年以上,,專科、大學,"中文:聽 /精通、說 /精通、讀 /精通、寫 /精通, 英文:聽 /中等、說 /中等、讀 /略懂、寫 /略懂",,,,"工作經驗:需具實際執行並了解工作船作業性質。

工作技能/專長:
具STCW2010 相關訓練證書及助理級航行當值/助理級輪機當值。

其他補充說明:
1.需能接受船舶支援調度。
2.需配合工作船作業型態, 甲板協助儀器、設備佈放
3.海勤：依工作需求，船上需能配合船期及人員調度出海作業(依專案每次出海約7天~10天)。"
0,製圖工程師,銓日儀企業有限公司,2023/02/01,"1.具備AutoCAD繪圖軟體及一般文書作業軟體(如word、Excel及PowerPoint等)。
2.協助辦理一般測繪作業及編纂測量報告。 
3.具基本英文閱讀能力。
4.具Civil 3D軟體操作經驗尤佳
5.主管交辦事項。",高雄市,32000,40000,不拘,測量工程相關 地質學相關 物理學相關,專科以上,英文:聽 /略懂、說 /略懂、讀 /中等、寫 /略懂,,,,"1.職缺會依相關經驗給薪，有相關經驗者，薪資待遇洽談。
2.測量、土木、地理及建築相關科系優先喔。
3.具汽車駕照尤佳。"
0,工作船   二等船副,銓日儀企業有限公司,2023/02/01,"工作內容:
1. 遵循與執行法規規範之船員責任與義務。
2. 依公司之船員管理辦法,執行船長交付工作與業務
3. 執行公司規劃之ISM安全管理系統。
4. 定期測試及保養船舶航儀與甲板機械維護。",高雄市,0,0,2年以上,,專科以上,"中文:聽 /精通、說 /精通、讀 /精通、寫 /精通, 英文:聽 /中等、說 /中等、讀 /略懂、寫 /略懂",,,,"1.具工作船 與工程船等 相關 作業 經驗者尤佳 。
2.具一等船副適任證書、二等船副適任證書及STCW2010相關訓練證書。

其他補充說明:
1.因應工作船特殊作業型態,配合執行測繪業務之航行規劃與需求。 
2.依留守班表執行靠泊當值。
3.依工作需求，需配合業務規劃之船期及人員調度出海作業。 (實際作業期程須視當時海 象與 氣象 及業主計畫安排而定 )"
0,鑽井技術人員,銓日儀企業有限公司,2023/02/01,"1.協助鑽井操作員操作鑽台器具
2.負責拆接鑽管、執行鑽井工作
3.負責下放測井設備及其他器具
4.負責鑽台周圍環境整潔
5.負責鑽工頭其他交辦事項

",高雄市,0,0,不拘,電機電子工程相關 機械工程相關,大學以上,英文:聽 /精通、說 /精通、讀 /精通、寫 /中等,,,,另提供海勤1日$2000
0,二等工作船    機匠,銓日儀企業有限公司,2023/02/01,"工作內容:
1. 需遵循並執行國內法規船員應盡責任及義務。
2. 遵循公司船員管理辦法、ISM並執行其職責。
3. 定期測試、保養船舶航儀及( 機艙)機械維護。
4. 執行輪機長之命令，維修及保養及機艙並配合當值。
5 .公司主管交辦事項。",高雄市,0,0,2年以上,,專科、大學,"中文:聽 /精通、說 /精通、讀 /精通、寫 /精通, 英文:聽 /中等、說 /中等、讀 /略懂、寫 /略懂",,,,"工作經驗:需具實際執行並了解工作船作業性質。

工作技能/專長:
具STCW2010 相關訓練證書及助理級航行當值/助理級輪機當值。

其他補充說明:
1.需能接受船舶支援調度。
2.因應工作船作業型態,配合執行測繪業務之航行規劃與工作需求
3.依工作需求，需配合業務規劃之船期及人員調度出海作業。 (實際作業期程須視當時海 象與 氣象 及業主計畫安排而定)
"
0,工作船  二等廚師,銓日儀企業有限公司,2023/02/01,"1. 負責 船上 伙食供應 。
2. 確保食品均符合衛生管理的規定。
3. 維持 並確保冷凍 冷藏 庫及 廚房區域 的衛生及清潔標準。
4. 管理庫房食 材之適當存量 。
",高雄市,0,0,1年以上,,不拘,"中文:聽 /精通、說 /精通、讀 /精通、寫 /精通, 英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂",,,,"1.須具備船員證與STCW2010相關訓練證書。
2.須具備中餐丙級船師執照。
3.需有餐勤人員證書。"
0,工作船   三等船長,銓日儀企業有限公司,2023/02/01,"工作內容:
1. 遵循與執行法規規範之船員責任與義務。
2. 依公司之船員管理辦法,執行主管交付工作與業務。
3. 執行公司規劃之ISM安全管理系統。
4. 配合協助各項船舶檢查。
5.執行公司其他業務交辦。",高雄市,0,0,2年以上,,專科以上,"中文:聽 /精通、說 /精通、讀 /精通、寫 /精通, 英文:聽 /中等、說 /中等、讀 /略懂、寫 /略懂",,,,"1.具工作船 與工程船等相關 作業 經驗者尤佳 。 
2.具一等船副適任證書、三等船副適任證書及STCW2010相關訓練證書。

其他補充說明: 1.因應工作船特殊作業型態,配合執行測繪業務之航行規劃與工作需求。
2.依留守班表執行靠泊當值。
3.依工作需求，需配合業務規劃之船期及人員調度出海作業。 (實際作業期程須視當時海 象與 氣象 及業主計畫安排而定 )"
0,陸測工程師,銓日儀企業有限公司,2023/02/01,"1.辦理地形測量等相關測繪作業。 
2.計算、整理測量資料，並協助編製測量報告。 
3. 具丙級測量技術士以上證照。 
4.具操作Trimble R8經驗者尤佳。 
5.熟悉AutoCAD繪圖軟體及一般文書作業軟體(如word、Excel及PowerPoint等)。
6.具基本英文閱讀能力。
7.須能配合出海作業為佳，出海時間不固定，視天氣狀況而定，出海另有高額海勤加給。
8.主管交辦事項。",高雄市,32000,40000,不拘,測量工程相關 地質學相關 礦冶工程相關,專科以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,"1.職缺會依相關經驗給薪，有相關經驗者，薪資待遇洽談。
2.測量、地質、礦治、科學研究科系相關。
3.具汽車駕照。"
0,中文-印尼文雙向稽核逐步口譯師（高雄旗津港、前鎮港）,統一數位翻譯股份有限公司,2023/01/30,"1. 口譯案件地點：高雄旗津港、前鎮港
2. 精通印尼文及中文兩種語言。
3.協助稽核員瞭解船員在海上工作的狀況、薪資合約、相關勞工權益問題
4.需要附上個人履歷。
5. 願意接受測試。
",高雄市,600,800,1年以上,,大學以上,"中文:聽 /精通、說 /精通、讀 /中等、寫 /中等, 印尼文:聽 /精通、說 /精通、讀 /精通、寫 /精通",,,,"1. 居住地為高雄或屏東。
2. 願意接受測試。"
0,中文-越南文雙向稽核逐步口譯師（高雄旗津港、前鎮港）,統一數位翻譯股份有限公司,2023/01/30,"1. 口譯案件地點：高雄旗津港、前鎮港
2. 精通越南文及中文兩種語言。
3.協助稽核員瞭解船員在海上工作的狀況、薪資合約、相關勞工權益問題
4.需要附上個人履歷。
5. 願意接受測試。
",高雄市,600,800,1年以上,,大學以上,"中文:聽 /精通、說 /精通、讀 /中等、寫 /中等, 越文:聽 /精通、說 /精通、讀 /精通、寫 /精通",,,,"1. 居住地為高雄或屏東。
2. 願意接受測試。"
0,元大銀行-理財專員(旗津分行),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),2022/06/06,"1.基金、保險、債券等理財商品諮詢銷售及推介工作
2.具獨立開發能力",高雄市,0,0,1年以上,,專科以上,,,"Excel, Outlook, PowerPoint, Word",,"1.具備信託業務人員、基金銷售證照及各項保險證照
2.理財業務經驗一年以上尤佳"
0,元大銀行-理財專員(旗津分行),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),2022/06/06,"1.基金、保險、債券等理財商品諮詢銷售及推介工作
2.具獨立開發能力",高雄市,30000,40000,不拘,,專科以上,,,"Excel, Outlook, PowerPoint, Word",,具備信託業務人員、基金銷售證照及各項保險證照。
