,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,廠務助理,超昱國際有限公司,2023/02/01,"1.協助廠內基本庶務
2.統整相關資訊並整理、彙整資料
3.溝通廠務事宜
4.耐心、細心、學習態度佳",彰化縣,26400,26400,不拘,,高中以上,,,,,
0,CNC車床機台操作人員,超昱國際有限公司,2023/02/01,"1. 從事之工作於自動或半自動車床操作。
2. 操作車床及車製零配件。
3. 保養與維護機器。
4. 修整車床。
5. 協助生產流程。
6. 控制工件尺寸。
7. 編寫CNC車銑複合機程式及調校（CNC車床）。
8. CNC車床程式編輯、校模技能、視圖能力（CNC車床）。",彰化縣,35000,45000,5年以上,,高中以下、高中、專科、大學,,,,,
0,資深行銷專員-彰化縣,超昱國際有限公司,2023/02/01,"1.規劃品牌、新產品等的行銷方向
2.處理新聞稿、產品說明、及各式公告的中英文內容
3. 處理媒體曝光與行銷合作
4.全球合作夥伴聯繫窗口
5.官網各式資訊維護
6.協調實體活動、參展等事項
7.精通英文溝通與交流。 
",彰化縣,30000,35000,2年以上,,大學以上,,,,,
0,會計,新楠星企業有限公司,2023/01/30,"記帳／出納／一般會計
1. 負責公司外帳之查核及登帳、結帳整理及稅務申報。
2. 執行一般現金收付作業。
3. 核對儲存現金與記錄是否相符合。
4. 管理零用金異動及撥補作業。
5. 製作出納科目餘額表、收款日報表、利息收入調節表、銀行存款收支日報表、銀行往來授信明細表等。
6. 總分類帳及帳冊記錄及憑證之登載、核算及保管。
7. 完成例行付款開票及電子支付作業。
8. 收發、記錄及彙整交易產生之原始憑證 ，並登錄至會計系統製作傳票。
9. 審核有關各項費用支付之發票、單據及帳務處理。
10.  配合財報需要，備妥查帳準備資料。
11. 處理客戶應收款項帳務。
12. 處理其他一般會計帳務。
13. 負責公司外帳之查核及登帳、結帳整理及稅務申報。

",彰化縣,26400,9999999,不拘,,專科、大學、碩士,,,"Excel, Word, 正航",結帳作業與帳務處理,
0,系統安裝工程師/儲備幹部,創達科技有限公司,2023/01/28,"無經驗可,公司會培養訓練

1. 顯示器 搬、理貨
2. 顯示器 組裝/檢查/維修
2. 配合公司顯示器出貨.安裝流程 客戶安裝時諮詢協助
3.須配合工班出差(台灣服務當日來回)(出差餐費補貼)
(通常2人一組配合)

會根據技能及工作能力可調整之後的待遇(技術加級3000為級距調整)
(相關經驗者//有駕駛小型貨車熟悉者//會操作牆壁鑽孔者//堆高機操作者)",彰化縣,28000,31000,不拘,,不拘,,,,,"1. 有電子行業或電器相關行業經驗者尤佳 或是電子電機相關科系畢也者也可以
    (協助顯示器維修調整等)  或是對於電器電路組成有興趣者
2. 認真負責有耐性耐心 積極學習
3. 不只是協助裝組機~也需要對應客戶使用教學
我們需要是可以互助成長進步的夥伴!!!"
0,採購助理人員,超昱國際有限公司,2023/01/27,"1.根據貨物的庫存量，協助主管採購作業。
2.處理進貨不良或交貨延遲的問題。
3.定期進行整理採購相關表單。
4.建立、更新供應商資料（如：貨品價格、規格和到貨時間），以選擇最佳供應商。
5.與供應商保持良好交易關係，以期爭取到最優惠的價格。",彰化縣,26400,27000,不拘,文書管理相關,高中以上,,,Excel,,
0,行銷企劃人員,恆源綠能科技有限公司,2023/01/16,"1.	可獨立企劃作業，團隊合作溝通、跨部門整合能力，同步與社群及設計協作
2.	Ownership、自我管理佳、抗壓力強，能有效掌握工作時程並完成任務 
3.	熱情、有創意，是網路重度使用者

品牌行銷、電商行銷策略規劃、開發、提案與執行
網路行銷、社群行銷活動規劃與執行(社群經營非主要工作內容)

1.負責網站前後台功能及整體動線的企劃、執行與維護，控管網站內容品質
2.規劃網路行銷提案發想內容、服務及活動企劃與專案執行與平台PM洽談活動、規劃商品與促銷提案 (91app及各大購物網站)
主要企劃內容，及文案，設計另有聘請設計公司，但如有基礎PS AI更加分
3.網路行銷專案成效追蹤、分析優化進行行銷策略擬定，網路行銷資料收集整合及獨立執行作業，廣告投放與成效追蹤回饋，須協助學習具備GA分析能力，FB、IG多媒體廣告投放能力
4.協助產品開發和選品提案，異業結盟合作接洽與規劃執行(團隊)
5.進行簡易產業競爭分析及市場調查分析。
6.公司內部活動支援與主管交辦事項
7.熱愛接收時下實體活動、數位行銷等最新資訊
8.建立、推廣、經營與管理現有品牌、產品以及公司整體的形象，並負責相關文宣資料的規劃與製作。 
9.提供銷售工具（如：產品型錄、簡介、競爭比較、效益分析等）及其他相關的業務支援，並協助商品或服務的銷售。
10.電視購物、電視節目產品推廣時，可能須配合主管一同出差(當天來回為主)

無經驗可，提供教育訓練
",彰化縣,28000,35000,不拘,,不拘,,,"Adobe Photoshop, Illustrator","提案與簡報技巧, 網站企劃能力, 網路活動規劃與執行, 行銷策略擬定, 品牌知名度推廣, 社群媒體經營管理, 廣告企劃案╱文案撰寫","◆ 工作態度積極主動、提供教育訓練，學習獨立作業，具備思考能力、溝通能力者佳
◆ 具行銷企劃 2 年以上經驗者佳(也可無經驗)
◆ 具媒體公關經驗、平面攝影技能加分，或有學習熱情
◆ 大型活動/數位行銷活動舉辦經驗 (不排斥)
◆ 熟悉電腦及手機影音編輯軟體，需具備貼文及限時動態素材獨立製作能力"
0,品保工程師,銘承精密工業股份有限公司,2022/11/30,"1.負責公司品管體系的執行，品質問題跟蹤處理。
2.跨部門溝通與協調品質問題。
3.客訴案件審核、處理與提出改善報告。
4.校正標準件維護與保養
",彰化縣,32000,38000,1年以上,,高中以上,,,,,
0,CNC車床操作專員-日班(可供宿),銘承精密工業股份有限公司,2022/11/30,"1. 機台材料上下料及CNC設備相關作業。
2. 產品尺寸量測檢驗
3. 主管交辦工作事項
4. 歡迎態度良好，想學一技之長者歡迎加入團隊
5. 無經驗可
6.不須輪班
7.馬上上手薪資另談",彰化縣,28500,40000,不拘,,不拘,,,,,
0,原物料分類專員,銘承精密工業股份有限公司,2022/11/30,"1. 原物料分類
2. 無經驗可",彰化縣,30000,38000,不拘,,高中以下、高中、專科、大學,,,,,
0,單件機台作業員(日班),銘承精密工業股份有限公司,2022/11/30,"1. 具CNC單件機台操作經驗者佳
2. 機台上下料及CNC機台設備作業
3. 負責CNC加工機台操作
4. 工作單純，專人培訓
5. 歡迎態度良好肯學習人員加入",彰化縣,26400,32000,不拘,,不拘,,,,,
0,品管品檢/巡檢專員,銘承精密工業股份有限公司,2022/11/30,"1. 進料及成品檢驗
2. 品質製程稽查巡檢
3. 產品製程中檢驗
4. 主管交辦工作事項。",彰化縣,28000,34000,不拘,,高中以上,,,,,熟悉品檢工具者佳:投影機.游標卡尺.分釐卡
0,品管/品質檢驗專員,銘承精密工業股份有限公司,2022/11/30,"1. 檢查、測試、或測量材料、產品、裝置，使之符合規格。
2. 熟悉工程圖面，具識圖能力者佳。
3. 無經驗可接受培訓，精進品管技能。
4. 主管交辦工作事項。",彰化縣,28000,32000,不拘,,高中以上,,,,,
0,CNC車床操作專員-中班(可供宿),銘承精密工業股份有限公司,2022/11/30,"1. 機台材料上下料及CNC設備相關作業
2. 產品尺寸量測檢驗
3. 主管交辦工作事項
4. 可馬上上手薪資另談  ",彰化縣,28500,47000,不拘,,不拘,,,,,
0,品管儲備幹部,銘承精密工業股份有限公司,2022/11/30,"1.負責公司品管體系的執行，品質問題跟蹤處理。
2.跨部門溝通與協調品質問題。
3.客訴案件審核、處理與提出改善報告。
4. 熟悉CNC 產業，相關製程熟悉尤佳。
5.改善產品信賴度、可靠性、品質，進而全面提升產品品質。 
6.負責ISO體制之推行、供應商IQC管理，以及製品IPQC及OQC管理。",彰化縣,28000,48000,不拘,,高中以上,,,,,
