,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,行銷企劃人員,牛五蔵餐飲有限公司,2023/02/04,"我們的這項職務，負責的工作內容有：
．從事產品行銷企劃擬定，透過廣告、公關、媒體、品牌的資源整合與運用
．依公司或顧客需求，做大型事件行銷規劃及執行、資料分析及市場調查
．規劃公司或顧客對外的行銷活動與媒體活動，並對其效益進行分析與建議
．與各單位溝通，為企劃案發想
．建立、分析既有客戶與潛在客戶資料
．負責撰寫行銷企畫案、新聞稿
．規劃產品設計包裝、建立品牌價值
．依照顧客需求，針對企業架站及網路行銷活動，進行網站規劃
．網路行銷創意執行，以提升網站流量、會員數、會員購買力、產品銷售量。
．規劃行銷活動網站、企業網站、電子報、EDM、企業部落格之網頁
．各種宣傳文案的設計、製作
．從事創意、撰寫、彙編有關企業或其他委託機構之宣傳文案，並藉由傳播媒體予以對外發表
．宣傳品之文稿構思與起草
．撰寫廣告公關文案
．確認設計內容，對設計內容進行修改

「面試時需攜帶個人作品集前來應試」",台南市,33000,9999999,不拘,,不拘,,,"Mac OS, Premiere, Adobe Photoshop, Illustrator","廣告企劃案╱文案撰寫, 廣告創意發想與提案",
0,行政專員,全球智匯鏈科技有限公司,2023/02/04,,台南市,26400,48000,3年以上,,高中以下、高中、專科、大學、碩士,,,"中文打字50~75, Excel, 英文打字50~75, PowerPoint, Word, Outlook",,
0,(南處)寵物門市工讀生-安平建平店,東森寵物雲股份有限公司,2023/02/04,"東森寵物目前為台灣大寵物實體連鎖通路，目前直營店100家店以上，為台灣最大直營寵物連鎖通路!! 
https://www.etipets.com/
https://shopping.etipets.com/

1.	寵物商品銷售與推薦建議
2.	負責商品進貨入庫、銷售管理及庫存管理
3.	負責商品包裝、陳列及促銷品換檔工作",台南市,176,180,不拘,,不拘,,,,,
0,(南處)寵物美容師/美容助理-安平建平店(底薪最高40K),東森寵物雲股份有限公司,2023/02/04,"東森寵物目前為台灣大寵物實體連鎖通路，目前直營店120家店以上，為台灣最大直營寵物連鎖通路!! 
https://www.etipets.com/
https://shopping.etipets.com/

1　美容師必須有實際操作經驗，能獨立完成寵物身體清潔及修剪寵物毛髮。
2　能依寵物主人的需要，符合主人需求。
3　維持工作環境清潔整理。
4　具有合格的美容師KCT證照
5　配合公司活動及調店支援。
※月休8天(依行政院人事行政局公告調整休假天數)，加班與國定假日另計
※另有優渥業績獎金與輔導考照制度
※備機車駕照或汽車駕照
※上班時間9小時
",台南市,28000,40000,不拘,,高中以上,,,,,"1.喜愛與毛小孩相處. 對寵物有愛心及耐心。
2.想學習寵美技術者，有責任感。
"
0,(南處)寵物門市銷售人員-安平建平店(月薪28K以上，獎金另計）,東森寵物雲股份有限公司,2023/02/04,"東森寵物目前為台灣大寵物實體連鎖通路，目前直營店120家店以上，為台灣最大直營寵物連鎖通路!! 
https://www.etipets.com/
https://shopping.etipets.com/

1.　寵物商品銷售與推薦建議
2.　提供顧客之接待與滿足顧客需求
3.　負責商品進貨入庫、銷售管理及庫存管理
4.　負責商品包裝、陳列及促銷品換檔工作
5.　依據SOP完成門市各項工作標準
6.　熱愛寵物
7.　個人單品銷售獎勵另計，平日加班與國定假日另計加班費
8.　願意配合公司新展店輪調",台南市,28000,40000,3年以上,,高中以上,,,,,具備汽/機車駕照尤佳
0,網拍美編/視覺設計人員,凱岳企業社,2023/02/04,"主要工作內容：
1、平面排版設計 (製作各檔期封面活動、新品封面設計，並協調整體平面風格設計)
2、拍攝商品照片與商品細節製圖(如:商品顏色、尺寸表、商品情境照、照片後製)
3、美化修圖模特兒照片(模特兒完成拍攝後，照片做修圖與美化)
4、社群視覺設計與維護，IG、FB經營，能製作短影片，*可以不用*撰寫文案
5、熟悉AI、photoshop、Illustrator軟體、其他美編軟體等，具備繪圖設計能力

其他工作：
1、後期商品熟悉後，需支援參與包貨、寄貨
2、IG、FB等簡單經營與發文，能製作短影片
3、支援其他夥伴(重視團隊合作，刻苦耐勞，一起成長的夥伴)
4、其他主管交辦事項，並掌控工作進度

加分項目：
1、熟悉蝦皮後台，有電商經驗背景
2、對於人像攝影，有經驗者佳
3、活潑不害怕鏡頭，喜歡拍照者
4、重度社群使用者，接觸最新流行動向與資訊

薪資福利：
含全勤1000$，定期依能力會加薪

關於我們：
不遲到，辦公環境輕鬆自由
認真工作，對工作負責任，能夠準時下班，讓彼此擁有良好的下班生活

網拍不是想像中的輕鬆，我們尋找的是刻苦耐勞的人才
期待能遇見對瑜珈、健身、運動、瑜珈服飾、穿搭、美編有興趣者

對於自己負責任，工作態度主動、積極
對美感與設計有熱忱，願意自我不斷學習與創新，能一起成長的夥伴歡迎加入我們!

注意事項：
面試時，需現場測驗美化修圖，並且製作封面圖
TIP：我們比較偏好溫柔暖色調風格
(我們很注重自身的創意與創新能力，製造氛圍感最為佳)

*投履歷時，請附上作品集，與IG九宮格*",台南市,30000,9999999,不拘,,專科、大學,,,"Adobe Photoshop, Illustrator",,
0,電商小幫手,綺麗優有限公司,2023/02/03,"【工作內容】 粉絲團經營、行政客服、商品整理包裝、線上行銷
【工作地點】 台南市中西區永華路一段252號
【工作時間】 13:00-21:30 ❤️(中間休息30分鐘)(排休8天)
【薪資】27000元，三個月試用期後視工作能力調薪

✅具有責任感、對電商服飾產業有熱忱 
✅打字快、開朗、喜愛韓國文化、喜歡接觸和經營粉絲 

❤️員工福利
未來可享受免費機票來回台韓
韓國批發市場實戰教學
韓國直播零食試吃、享受最新韓國流行資訊
不定期員工聚餐
完整直播銷售訓練
每月員工服飾一件(1千元以內)

",台南市,27000,27000,不拘,,不拘,,,"Word, 中文打字50~75","文書處理╱排版能力, 行政事務處理, 文件或資料輸入建檔處理","✅未來有機會提供免費機票來回韓國
✅未來有機會外派韓國參與批發與直播
✅具有責任感、對電商服飾產業有熱忱 
✅打字快、喜愛韓國文化、喜歡接觸和經營粉絲 "
0,包貨小幫手（兼職）,曜年國際有限公司,2023/02/03,"【工作主要內容】
1.商品入庫
2.撿貨單製作
3.訂單撿貨
4.包貨
5.寄貨

※無須搬重物
※冷氣房包貨空間！小點心提供
※可配合天數至少一周三天

【福利項目】
1.油資補貼
2.勞健保

【加分項目】
1.有汽車實際上路經驗

",台南市,176,9999999,不拘,,高中、專科、大學,,,"Excel, Word","商品進貨入庫作業, 倉庫貨物標示╱置放╱盤點, 庫存管理規劃作業, 貨品包裝作業, 商品收貨╱退貨作業, 理貨╱揀貨╱補貨作業, 貨物運送與資材配送",基本電腦操作
0,安平手機配件門市銷售人員(月休8-10天),亞吉聯創有限公司,2023/02/03,"工作內容: 
1.接受顧客詢問或主動提供諮商建議給顧客  
2.陳列商品、清潔櫥窗、維持營業場所的整潔與美觀  
3.向顧客說明貨品的性質、特徵、品質與價格  
4.向客戶示範操作方法，顯示商品的優點，以協助顧客選擇  
5.在成交後，包裝商品、收取款項、交付商品、開發票或收據，完成交易手續  
6.在當天結束營業前，統計銷售情形、盤點貨品存量及撰寫當日業務報表 

月休8-10(周休二日)、享特休、勞健保、業績獎金 
上班時間: ( 10:00-19:00、10:00-20:00)
如有加班、加班費另計
需配合輪班、輪調者加
需有足夠抗壓性

本公司需要的人才，是能夠主動積極推銷產品給客人的銷售人員，
並不是只會說招呼語跟收銀而已。
如果你是位主動積極願意學習的人，
歡迎加入本公司的行列，我們很願意提拔主動積極正面思考的人才。",台南市,30300,36300,不拘,,高中、專科、大學,,,,,休假制度：排休
0,行銷企劃主管儲備幹部,綺麗優有限公司,2023/02/03,"如果你是對韓國流行事物、時尚、生活很有研究且熱情的人！
本身也剛好很喜歡所有美相關的事物
有企劃能力，掌握韓國流行、市場變化、消費者偏好具備高敏感度
那你就是我們想要找的人

工作內容
1. 負責網站前後台執行與維護。
2. 規劃facebook粉絲團和IG定期發貼文和限動更新
3. 負責網站美感設計，提案與執行。
4. 宣傳文案的設計、製作與發送。
5. 進行網路行銷及服務的成效追蹤。
6. 控管網站內容品質。
7. 對外洽談異業結盟行銷合作案。
8.管理團隊成員之間工作合作及分配，整合跨部門間的溝通協調。
9. 向高階主管彙報工作進度，及評估員工績效考核。


我們希望您......
✅具有責任感及抗壓性
✅對電商服飾產業有熱忱 
✅打字快、開朗、喜愛韓國文化、喜歡接觸和經營粉絲 
✅具備行銷企劃主管經驗者，加分加分


❤️員工福利
歡樂的上班氣氛
韓國直播零食試吃
享受最新韓國流行資訊
商品員工甜甜購買價
完整直播銷售訓練


前3個月為試用期
試用期3個月後依工作能力調整薪資",台南市,32000,45000,2年以上,,專科以上,,,,"品牌行銷管理, 網路活動規劃與執行, 行銷策略擬定",希望對於facebook和IG的粉絲團有熱誠，且有相關經營經驗，具備獨立製作貼文和限動的能力，歡迎加入團隊。
0,門市銷售人員（兼職）,曜年國際有限公司,2023/02/03,"我們是一家成立於2020年的戶外用品選物店
你喜歡露營爬山與人交流嗎？那我們要的就是你
ARCTIC是一個上班氣氛融洽的環境~上班可以一直保持愉快心情喔~

【工作主要內容】
1. 介紹與銷售門市商品
2. 提供顧客商品諮詢
3. 商品進貨、入庫、庫存管理
4. 協助拍攝商品素材

※一周至少3-4天上班

【加分項目】
1. 喜歡露營、爬山

",台南市,176,180,不拘,,高中、專科、大學,,,,"電話接聽與人員接待事項, 櫃檯門市接待與需求服務, 產品介紹及解說銷售",
