,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,南澳公務機關轄線道路協辦人員（工程助理）,晉旻工程行,2023/01/10,"1.工作內容為協助辦理機關轄線內各養護 工作(含內、外業工作)，養護工程之設計及監造業務。
2.大專以上及土木、建築、園藝、造景、電機、電子、電力、資訊等相關工程科系畢業。
3、具備基本電腦文書處理（Word、Excel、Powerpoint）及基本電腦繪圖（Auto CAD）能力。",宜蘭縣,37996,37996,不拘,土木工程相關,專科以上,,,"Excel, Word, AutoCAD","工地行政相關報表製作, 工程預算編製與控理, 工程標單估算, 結構工程識圖與繪圖",
0,操作人員,繼亮實業有限公司,2023/01/26,接聽緊急電話、CCTV路況監視、依交通工程師指揮執行各項交管策略及通報路況訊息、隧道機電系統操作管理。,宜蘭縣,32000,38000,不拘,,專科以上,,,,,
0,專業清潔員 (承攬),喬雍專業環境管理顧問有限公司,2023/02/04,門市清潔,宜蘭縣,0,0,不拘,,不拘,,,,"建築物與週邊物清潔, 大廈管理顧客服務, 環保資源回收作業",
0,工程師-橋梁檢測-(宜蘭),佺葉工程顧問有限公司,2023/02/03,1.對橋梁管理及檢測有相當熱忱、積極態度。,宜蘭縣,41000,60000,不拘,土木工程相關 測量工程相關 建築相關,專科、大學、碩士,,,"Excel, PowerPoint, Visio, Word, AutoCad 2D","基礎土木工程應用, 尺度標註與測量, 工程計畫書製作, 工程圖識圖與繪圖",有橋樑檢測合格人員尤佳。
0,【礦業-蘇澳地區】礦山作業人員 ※備有外地人員宿舍,(台泥)臺灣水泥股份有限公司,2023/01/30,"1.高中職以上畢業。
2.負責露天礦場採石鑽孔相關作業及其他主管交辦事項。
3.具備大貨車職業駕照者尤佳。
4.能配合交通車上山時間：上午06:40。",宜蘭縣,30000,9999999,不拘,,高中、專科、大學,,,,,
0,[穩定調薪] 現場技術員(無經驗可),明鈺機械有限公司,2023/02/03,"1. 負責工作件上下料及機台操作加工
2. 基礎量具之使用
3. 經驗豐富者薪資另議<加班費另計>
4. 月全勤有全勤獎金",宜蘭縣,32000,55000,不拘,,高中以下、高中、專科、大學,,,,"CNC加工機及相關機械操作, 刀具選用、研磨及配置, 車削／銑削情況判斷及處理",
0,人力資源部管理師(東澳廠),幸福水泥股份有限公司,2023/01/30,"1.人員招募、任用、離職、退休及撫恤事項等及資料建立、保管。
2.員工(含移工)出勤、差假、加班等考勤作業。
3.薪津、各項獎金發放作業。
4.人員考績、調薪、異動、升遷作業。
5.年度人力、加班預算彙編及每月主管會議資料提供。
6.辦理勞資會議。
7.其他人資相關業務。
8.主管交辦事項。",宜蘭縣,30000,40000,不拘,,專科、大學、碩士,,,"Excel, Outlook, PowerPoint, Word, 中文打字20~50","行政事務處理, 勞工保險相關法規","1.具備勞動法令基礎概念佳。
2.具備良好的抗壓性。"
