,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,倉儲儲備幹部-(宜蘭全日),全日物流股份有限公司,2023/02/04,"1. 冷鏈低溫倉儲人員之調度、督導及管理。
2. 配合業務需求，適時調整物流及倉庫相關作業。
3. 蒐集、計算貨物清單，並用紙筆或電腦記錄資料。
4. 進行商品入倉、交期、送貨、調度安排等相關工作。
5. 行政管理事務。",宜蘭縣,32000,35000,1年以上,食品科學相關 運輸管理相關 企業管理相關,專科以上,,,"Windows 2000, Excel","工作任務╱業績項目分配, 倉庫貨物標示╱置放╱盤點, 倉儲系統維護與管理, 庫存管理規劃作業",具堆高機證照。
0,工務工程師,赫蒂法股份有限公司,2023/02/04,"1.大專以上/電機/電子系/有GMP文件書寫經驗佳/1年以上相關經驗
2.具CAD繪圖經驗佳
3.場館及工廠設施日常巡檢/保養/問題排除,維持工廠正常運作(包含水/電/空調/消防/鍋爐/汙水...等)
4.簡易水電維修
5.緊急事件應變處理
6.主管交辦事項",宜蘭縣,28000,35000,1年以上,電機電子工程相關 電機電子維護相關 機械維護相關,專科以上,,,AutoCAD,,
0,宜蘭廠-粉末技術員-(早班),禾伸堂企業股份有限公司,2023/02/03,"1.機台操作、產品檢驗、簡易維修
2.生產報表管理
3.粉末加工作業",宜蘭縣,26400,27000,不拘,,高中、專科,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,會基本英文讀寫尤佳
0,宜蘭廠-粉末技術員-(中班),禾伸堂企業股份有限公司,2023/02/03,"1.機台操作、產品檢驗、簡易維修.
2.生產報表管理
3.粉末加工作業",宜蘭縣,30000,33000,不拘,,高中、專科,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,會基本英文讀寫尤佳
0,品保經理,兆科科技有限公司,2023/02/02,"1. 負責公司品管體系的建立，對出現的各種質量問題進行跟蹤處理。
2. 改善產品信賴度、可靠性、品質，進而全面提升產品品質。
3. 負責ISO及IATF16949體制之推行、供應商IQC管理，以及製品IPQC及OQC管理。
4. 推行並落實QA管理制度，以及規劃品質系統相關之教育訓練。
5. 主導內部稽核活動及外部認證，監督及管理TQM執行成效。
6. 負責產品檢驗規劃之制定，以及產品功能之測試與驗證。
7. 落實品質改善計劃，及改善效果之驗證。
8. 導入新產品之DFEMA，並處理製程品之PFEMA問題。
9. 負責文件管理中心之建立與維護，及客戶服務的品保程序之規劃。",宜蘭縣,55000,70000,6年以上,,專科、大學,,,"6 Sigma, ISO 14000, ISO 9000, RoHS, IATF16949, 鼎新","協助改善產品良率, 標準作業流程規劃, 原料及產品品質管制監控, 進料問題處理, 新產品與進出貨檢驗, 供應商原物料異常分析處理, 客戶服務品保程序規劃, 規劃並執行品質管理系統",
0,駕駛員(宜蘭所 )-醫藥物流業,嘉里醫藥物流股份有限公司,2023/02/01,"1.醫療通路配送與客戶服務
2.福利優，享團體保險
3.具備大貨車職業駕照者佳(無照者勿試)
4.提供全套公司制服與工作配備
5.提供舒適、乾淨及安全工作環境
6.醫藥產品，重物比例較一般運輸物流業低
7.新進同仁享保障薪資90天共12萬元(須全勤)
8.第四個月起薪資+勤務獎金每月最高可達80,000元
9.有意願挑戰年收百萬高薪資，提供完整升遷計畫培訓",宜蘭縣,40000,80000,1年以上,,不拘,,,,,"
"
0,機車宅配司機《宜蘭營業所》,台灣宅配通股份有限公司,2023/01/31,"【職務特色】
★件件享運費抽成，送越多賺越多。
★不需銷售，無業績壓力。
★會騎摩托車即可輕鬆上手。
★宅配需求持續成長，裁員風險低。

【職務內容】
1.負責宅配小型貨品.文件收送服務
2.宅配貨物分理貨
3.宅配代收貨款服務
4.需具備普通重型機車駕照
",宜蘭縣,26400,42000,不拘,,高中、專科、大學,,,,,需有普通重型機車駕照
0,宅配司機《宜蘭營業所》,台灣宅配通股份有限公司,2023/01/31,"【限時活動】
如您無職業小型車駕照，現正舉辦駕訓補助活動，最高補助100%。讓您職能與薪資UP~UP~ 活動詳情請洽面試主管。

【職務特色】
★配送、取件享運費抽成，送越多賺越多。
★猛獸級收入，要賺多少自己衝，底薪+運費抽成最高上限10萬元。
★當月達配送件數門檻，享高額保障薪。
★不需銷售，無業績壓力。
★宅配100％由內部訓練內部晉升。

【職務內容】
(1).負責宅配貨品收件、送件服務
(2).宅配貨物分理貨
(3).宅配代收貨款服務


",宜蘭縣,35000,65000,不拘,,高中,,台語:略懂,,,
0,理貨人員/工讀生《宜蘭營業所》,台灣宅配通股份有限公司,2023/01/31,"1.協助站所分理宅配貨件
2.其他主管交辦事項",宜蘭縣,176,9999999,不拘,,高中以上,,,,,
0,品管工程師,寶電儲能有限公司,2023/01/30,工廠品管，ISO執行，電子，電池產業相關背景,宜蘭縣,0,0,10年以上,工業工程相關 電機電子工程相關,專科以上,,,ISO 9000,"協助改善產品良率, 原料及產品品質管制監控, 產品驗證作業, 進料問題處理, 規劃並執行品質管理系統",
0,營業司機(羅東所),新竹物流股份有限公司,2023/01/30,"1.貨物配送及客戶服務
2.有貨物配送經驗優先錄取
3.溫馨、安全、健康的工作環境
4.福利優，高額團體保險
5.提供公司全套制服，工作配備
6.需具職業駕照(無照者勿試)
7.薪資：高奬金（35,000~64,000元,包含加班費及獎金)
8.新進當月及次月保障月所得45,000元
9.完善的職涯發展路徑：司機-組長-主任-副所長-所長-處長，鼓勵發展挑戰高額年薪(百萬以上)",宜蘭縣,35000,64000,不拘,,不拘,,,,,
0,護理師 (宜蘭),財團法人宜蘭縣私立力麗社會福利慈善事業基金會,2023/01/30,"力麗樂活長照本中心為105年度評鑑優等機構，著重以「住民中心」的人本精神，視生理、心理、靈性為一完整整體，發展身心靈整體照護的全人照護模式。 並偕同力麗社福基金會用心發展包含機構式照護、社區式照護(關懷據點、居家服務、日照中心)、連結跨專業醫療、社區志工、社會資源等多元完善的整合性照護服務模式，讓長者獲得全人關懷與快樂尊嚴的照護服務。

107年創設台灣首家徹底實踐日式失智症照護模式，提供自立支援，零約束，生活復健的照護模式，讓長者能自己選擇想要的生活，就像在「家」的感覺。

老人養護中心護理工作
1.依三班工作常規，確實執行護理工作及交班。
2.完成護理表單的書寫及電子檔之建立。
3.擬訂個案之照護計劃，提供護理諮詢，陪同巡診醫師會診並報告住民狀況。
4.依照機構訂定照護技術，確實執行以達成照護品質之標準化。
5.與個案及家屬維持良好之照護關係。
6.每月準時完成所負責之報表與評鑑指標。
7.督導照顧服務員確實執行照護工作。
8.協助指導新進工作人員，促使照護品質符合機構之照護標準。
9.與工作人員有效溝通，維持良性互動。
10.參與機構內之相關會議及活動。
11.協助住民參與各項活動。
12.接受機構內外之在職教育，以提升照護品質。
13.接受主管之工作指導及交辦事項。

*** 具愛心、耐心、同理心與陪伴長者的熱忱

福利制度：
1. 大夜班津貼: 700元 ; 小夜班津貼 400元。
2. 休假：依勞基法。
3. 保險：勞保、健保、勞退、團保。
4. 年節：年終獎金及端午、中秋禮券。
5. 教育訓練：在職訓練及專業培訓，每年20小時評鑑指定課程。
6. 年度健康檢查、員工餐、制服、聚餐、員工旅遊。
7. 年度紅利",宜蘭縣,36000,40000,3年以上,護理助產相關,專科、大學、碩士,,台語:略懂,"Excel, PowerPoint, Word, 中文打字20~50, 英文打字50~75",,具護理師資格
0,技術員作業員,兆科科技有限公司,2023/02/04,協助樣品製作及產品測試,宜蘭縣,28000,36000,不拘,,不拘,,,,,
0,行銷企劃專員,東和食品工業股份有限公司,2023/01/16,"1. 官網/Facebook粉絲團/IG 圖文定期更新、維護。
2. 電商通路開發與維護，活動企劃與執行，並達成銷售目標。
3. 安排公司產品宣傳及後續產品市場信息之追蹤。
4. 廣告投放溝通、策略擬定、預算研擬。
5. 基礎美編能力，理解網路表達，具備結合時勢與產品引發互動及流量的能力。
6. 協助國內展覽、新品發表、異業結盟等活動企劃與執行。

",宜蘭縣,30000,35000,1年以上,,專科以上,,,"Adobe InDesign, Adobe Photoshop",,"1. 具有電商經驗者優先。
2. 邏輯清晰、良好的溝通與團隊合作能力。
3. 具基礎AI、PS技能、影片拍攝剪輯能力非常加分。
4. 需細心且自發性高。
5. 富創意、熱情。"
0,電子韌體工程師,新晶科技股份有限公司,2023/01/13,"1. 電子電路分析及設計。
2. 軟體程式編寫。
3. 電路圖及PCB Layout製。
4. 樣品焊接。",宜蘭縣,32000,35000,1年以上,電機電子工程相關,專科以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,C++,"PCB Layout軟體操作, 電子電路設計","有耐心；肯學習者佳。
多益成績700分以上尤佳。"
0,電商人員(可年後上班),麥守基國際科技有限公司,2023/01/12,"※操作各大平台與銷售，須有相關經驗※
1.蒐集市場情報，訂定並執行產品銷售策略
2.定期回報銷售進度、顧客滿意度調查及市場佔有率
3.協調參加各類型的行銷活動
4.研究分析客戶購買行為，並進行客戶關係管理
5.支援客戶服務
6.參與新品開發專案
7.處理主管交辦事項
8.需有網路銷售經驗
9.文書處理",宜蘭縣,27000,27000,1年以上,,高中以下、高中、專科、大學,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,台語:精通,"Excel, PowerPoint, Word",,"工作技能：
1.業務銷售能力
2.商務企劃能力
3.企劃撰寫與提案能力
4.通路經營管理常識
5.品牌行銷管理常識

*需有經驗*"
0,銷售人員,麥守基國際科技有限公司,2023/01/12,"1.輸入並追蹤客戶訂單，安排出貨
2.保持與客戶間的聯繫、回復產品交貨期
3.協助業務人員處理銷售業務相關之公司內部行政作業
4.主管交代事宜",宜蘭縣,26400,28000,不拘,,高中以上,,,Excel,"業務或通路開發, 業績目標分配與績效達成, 業績與管理報表撰寫, 廣告業務銷售能力, 產品介紹及解說銷售",
0,外貿業務專員,麥守基國際科技有限公司,2023/01/12,"1.產品銷售
2.顧客服務
3.商品管理
4.開發客戶
5.接洽業務
6.處理訂單

*需海外出差*",宜蘭縣,30000,9999999,不拘,,高中以上,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,"Adobe Acrobat, Excel, PowerPoint","國外業務開發, 業務或通路開發, 業績目標分配與績效達成, 產品介紹及解說銷售",具有出口及海外參展經驗者佳
0,業務專員(抽成),麥守基國際科技有限公司,2023/01/12,"1.產品銷售
2.顧客服務
3.商品管理
4.開發客戶
5.接洽業務
6.處理訂單

*純抽成*",宜蘭縣,0,0,不拘,,高中以上,,,"Excel, PowerPoint, Word","客戶資料更新維護, 業務或通路開發, 業績目標分配與績效達成, 產品介紹及解說銷售",
0,倉管/物料管理員,麥守基國際科技有限公司,2023/01/07,"1. 蒐集、計算貨物清單，並用紙筆或電腦記錄資料。
2. 以有條理且易取得的方式儲存擺放倉庫中的貨品項目。
3. 複查庫存的貨物數量與紀錄是否相符，查出不一致之處並更正錯誤。
4. 利用辨識標籤、印花、標籤工具或其他標籤設備，在庫存貨物上做記號。
5. 定期清潔庫存、工具、設備或貯藏室，以確保符合安全規章。
6. 檢查庫存貨物中損壞或缺少的地方，並將損壞提報給相關負責人。
7. 支援、指導其他貯藏室、倉庫的工作人員。
",宜蘭縣,27000,9999999,不拘,,不拘,,,"Excel, Word",,"*錄取後需準備良民證
*需會操作系統及電腦輸入(需熟悉基本電腦操作)
*試用期滿後，薪資會再做調整
*須搬物料(電池等..)"
0,生產線作業員,麥守基國際科技有限公司,2023/01/07,"1.根據生產流程操作機器
2.維護生產線流程運作順暢
3.檢查生產程序，做好品管，並協助產品符合標準
4.填寫工作報表
5.檢查產品暇疵
",宜蘭縣,26400,9999999,不拘,,不拘,,,"Excel, Word","操作控制及故障排除, 達成產能及出貨目標, 維持產線正常運轉並跟催生產進度, 貨品包裝作業","工作技能：
1.行政文書事務處理能力
2.具備生產流程基本概念
3.排除生產線突發問題，提出分析與建議
4.規劃執行盤點作業
5.電腦文書軟體操作
6.執行產品品質監測作業
7.會使用焊槍者優先考慮(面試時需操作)"
