,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,門市人員-膜力紅3C手機配件(東港店),膜力紅企業有限公司,2023/02/03,"
⦾工作內容⦾

1.為客戶提供最人性化的服務
2.產品介紹銷售、手機平板貼膜
3.店內庫存管理、售後服務、顧客關係維護、店務報表
4.透過打招呼、傾聽理解顧客之需求
5.向顧客展示及介紹商品知識以滿足顧客需求
6.達成個人及當店的目標，提升及發展店面營運
7.店面及店內整齊、清潔、商品展示、店面形象的維護與保養


◇歡迎勇於面對挑戰的你加入我們的團隊◇

""膜力紅"" 各地區皆有店面營運 !
歡迎預約面試，一同創造嶄新的未來 !",屏東縣,31000,70000,不拘,,不拘,,,,,可配合門市支援輪調需求
0,東港手機配件門市銷售人員(月休8-10天),亞吉聯創有限公司,2023/02/03,"工作內容:
1.接受顧客詢問或主動提供諮商建議給顧客
2.陳列商品、清潔櫥窗、維持營業場所的整潔與美觀
3.向顧客說明貨品的性質、特徵、品質與價格
4.向客戶示範操作方法，顯示商品的優點，以協助顧客選擇
5.在成交後，包裝商品、收取款項、交付商品、開發票或收據，完成交易手續
6.在當天結束營業前，統計銷售情形、盤點貨品存量及撰寫當日業務報表

月休8-10(周休二日)、享特休、勞健保、業績獎金
上班時間: ( 平日11:00-21:00 假日10:00-21:00)
如有加班、加班費另計
需配合輪班(加班)、輪調者加
需有足夠抗壓性

本公司需要的人才，是能夠主動積極推銷產品給客人的銷售人員，
並不是只會說招呼語跟收銀而已。
如果你是位主動積極願意學習的人，
歡迎加入本公司的行列，我們很願意提拔主動積極正面思考的人才。",屏東縣,30300,36300,不拘,,高中、專科、大學,,,,,休假制度：排休
0,總經理室 美編專員,東大興生活文化事業股份有限公司,2023/02/01,"▼ 工作內容 ▼
(1).品牌相關視覺設計：設計製作平面文宣、海報和DM 、官網/社群平台/電商平台等網路平台素材製作設計。
(2).產品拍攝及修圖、人像修圖、圖文排版後製。
(3).包裝設計發想、禮盒包裝設計、新品假樣製作。
(4).影音製作與剪輯等尤佳
▼ 專長需求 ▼
(1)具色彩美感與CIS企業識別概念、能延伸品牌視覺形象
(2)具基礎排版能力與印刷實務經驗
(3)具備產品及美編設計能力, 熟悉Photoshop、Illustrator等繪圖軟體，對視覺美感、形象有敏銳度及創造力
(4)熟悉影音編輯軟體尤佳",屏東縣,30000,40000,1年以上,,高中以上,,,"Adobe Photoshop, Illustrator","CIS企畫設計, 視覺設計相關知識, 電腦繪圖軟體操作",面試請攜帶作品集
0,中華電信特約門市計時銷售員(屏東縣_東港),中華電信關係企業_神腦國際企業股份有限公司,2023/01/31,"1. 通訊產品介紹與銷售
2. 中華電信業務辦理
3. 各項店務作業(收銀結帳、庫存盤點、門市清潔)
4. 其他主管交辦事項
5. 需配合店點輪調、無經驗可

薪資：時薪176元

應徵條件：平日顛峰時間與假日可排班者

上班店點：依居住地車程40分鐘店點

開店時間：11:00-21:00(每間店點略有不同)

排班方式：上班時數面談時詳聊，需配合每周最少排班至少4天；四小時會休息30分鐘

歡迎二度就業或學生來我們公司打工~",屏東縣,176,176,不拘,,高中以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Outlook, Word","櫃檯門市接待與需求服務, 產品介紹及解說銷售", 
0,【RÊVE黑浮咖啡屏東東港店】內場兼職夥伴（無內場經驗也能輕鬆上手！）,黑浮咖啡/奎克咖啡/朗芙法式水果塔_辰鎧國際餐飲顧問有限公司,2023/01/30,"公司理念：
「有餐的好咖啡館，有好咖啡的餐館」
一個簡單的想法，堅持新鮮烘焙、餐點現點現做，用食的品味分享及專注生活態度，演繹這名為「夢想」的故事。

工作內容：
1.負責各種食材的前置工作。
2.於出菜時負責菜餚擺盤
3.協助打包外帶的食物。
4.餐具清洗及環境清理。
5.勇敢發現問題、提出問題並解決問題。
6.具備責任感、抗壓性。
7.通過考核調薪，階段性成長，且積極鼓勵夥伴晉升。
8.內外一心，同店同心，夥伴們隨時保持協助即互助，營造工作氛圍。

◎定期員工聚餐，凝聚團隊力
◎完善的教育訓練
◎SOP式廚房，即使無內場經驗也能快速上手


無經驗可、應屆畢業生可、工作氣氛年輕且提倡融洽的工作氣氛，歡迎對團隊工作有興趣及想法的夥伴，加入我們！",屏東縣,176,176,不拘,,高中以上,,,,,
0,【RÊVE黑浮咖啡屏東東港店】內場正職夥伴（無內場經驗也能輕鬆上手！）,黑浮咖啡/奎克咖啡/朗芙法式水果塔_辰鎧國際餐飲顧問有限公司,2023/01/30,"公司理念：
「有餐的好咖啡館，有好咖啡的餐館」
一個簡單的想法，堅持新鮮烘焙、餐點現點現做，用食的品味分享及專注生活態度，演繹這名為「夢想」的故事。

工作內容：
1.備料、食材品質維繫、餐點製作。
2.於出菜時餐點擺盤。
3.維持餐點品質。
4.餐具清洗及工作環境整理。
5.勇敢發現問題、提出問題並解決問題。
6.具備責任感、抗壓性。
7.通過考核調薪，階段性成長，且積極鼓勵夥伴晉升。
8.內外一心，同店同心，夥伴們隨時保持協助即互助，營造工作氛圍。

◎定期員工聚餐，凝聚團隊力
◎完善的教育訓練
◎SOP式廚房，即使無內場經驗也能快速上手

休假方式：月排休9-10天

上班時間皆有提供員工餐

無經驗可、應屆畢業生可、工作氣氛年輕且提倡融洽的工作氣氛，歡迎對團隊工作有興趣及想法的夥伴，加入我們！",屏東縣,28000,30000,不拘,,高中以上,,,,,
0,【RÊVE黑浮咖啡屏東東港店】外場正職夥伴（無經驗也能輕鬆上手！）,黑浮咖啡/奎克咖啡/朗芙法式水果塔_辰鎧國際餐飲顧問有限公司,2023/01/30,"公司理念：
「有餐的好咖啡館，有好咖啡的餐館」
一個簡單的想法，堅持新鮮烘焙、餐點現點現做，用食的品味分享及專注生活態度，演繹這名為「夢想」的故事。

工作內容：
1.負責跑單、擺盤、送餐及聯繫內外場之工作。
2.負責客人帶位、倒水、點餐等工作。
3.於客人用餐完畢後，負責收拾碗盤與清理環境。
4.進行簡易餐飲之料理，如：烤土司或調配飲料等。
5.負責結帳、收銀之工作
6.勇敢發現問題、提出問題並解決問題。
7.具備責任感、抗壓性。
8.通過考核調薪，階段性成長，且積極鼓勵夥伴晉升。
9.內外一心，同店同心，夥伴們隨時保持協助即互助，營造工作氛圍。

◎定期員工聚餐，凝聚團隊力
◎完善的教育訓練

休假方式：月排休9-10天

上班時間皆有提供員工餐

無經驗可、應屆畢業生可、工作氣氛年輕且提倡融洽的工作氣氛，歡迎對團隊工作有興趣及想法的夥伴，加入我們！",屏東縣,28000,31000,不拘,,高中以上,,,,,
0,中文-越南文雙向稽核逐步口譯師（屏東東港）,統一數位翻譯股份有限公司,2023/01/30,"1. 口譯案件地點：屏東東港
2. 精通越南文及中文兩種語言。
3.協助稽核員瞭解船員在海上工作的狀況、薪資合約、相關勞工權益問題
4.需要附上個人履歷。
5. 願意接受測試。
",屏東縣,600,800,1年以上,,大學以上,"中文:聽 /精通、說 /精通、讀 /中等、寫 /中等, 越文:聽 /精通、說 /精通、讀 /精通、寫 /精通",,,,"1. 居住地為高雄或屏東。
2. 願意接受測試。"
0,【RÊVE黑浮咖啡屏東東港店】外場儲備組長,黑浮咖啡/奎克咖啡/朗芙法式水果塔_辰鎧國際餐飲顧問有限公司,2023/01/30,"公司理念：
「有餐的好咖啡館，有好咖啡的餐館」
一個簡單的想法，堅持新鮮烘焙、餐點現點現做，用食的品味分享及專注生活態度，演繹這名為「夢想」的故事。

工作內容：
1.協助總部達成營收目標
2.負責新進人員教育訓練
3.庫存備料控管
4.協助各店提升出餐及服務品質 
5.勇敢發現問題、提出問題並解決問題。
6.具備責任感、抗壓性。
7.通過考核調薪，階段性成長，且積極鼓勵夥伴晉升。
8.內外一心，同店同心，夥伴們隨時保持協助即互助，營造工作氛圍。

◎定期員工聚餐，凝聚團隊力
◎完善的教育訓練

休假方式：月排休9-10天

上班時間皆有提供員工餐

工作氣氛年輕且提倡融洽的工作氣氛，歡迎對團隊工作有興趣及想法的夥伴，加入我們！",屏東縣,30000,35000,2年以上,,高中以上,,,,,
0,元大領航計劃-理財業務菁英(東港分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),2023/01/30,"工作內容 : 受託買賣上市、上櫃有價證券、期貨交易輔助業務及法令核准之金融商品交易等業務。

廣納證券同業菁英 & 金融從業新鮮人",屏東縣,26400,40000,不拘,,專科、大學、碩士,,,,,**薪資將視工作(專案)經驗、具備證照資格及語文能力等差異化核定**
