,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,台哥大門市業代(林園),棋樂有限公司,2023/02/02,"1.介紹行動電話、3C產品及門號等加值推廣。
2.提供顧客優良的服務品質。
3.文件審核及彙整。
4.維護門市陳列佈置及整潔。
5.個人業績管理。

◎新進人員前三個月保障月薪30000元(含底薪+獎金)。
◎有通信相關經驗者，薪資另議！

※ 福利
*月休9~10天。(依照行政局公告全年度休假天數排定)。
*享勞健保與6%勞退。 
*團保。
*個人業績達成奬金。(視個人能力)
*年度分紅。(110年度平均40038元/人)
*教育訓練。
*員購優惠商品。
*行動電話費補助。(現行每月扣抵650元）
*油資補助(非居住林園區者)。
*三節禮金(品)、生日假。
*旅遊津貼。
*年度特休。
*部門聚餐(不定時)。 ",高雄市,30000,60000,不拘,,高中、專科、大學,,,,"客訴案件處理, 櫃檯門市接待與需求服務, 產品介紹及解說銷售","儀容端正，親和力佳，具耐心且聆聽客戶需求。
個性主動積極、擅溝通、喜歡與人接觸、具服務熱忱。"
0,遠傳電信林園東林西加盟門市,頁汶通訊有限公司,2023/02/01,"工作內容 ：
1.顧客服務(簡單手機操作)
2.商品銷售(月租費說明)
3.包裝商品，櫃台、店內物品陳列擺放
4.清點商品，進、退貨及管理庫存
5.維護店舖及商品清潔
6.當日銷售業績結算及製作報表
7.負責介紹及銷售手機,3C商品及電信門號申辦業務。
8.提供顧客之接待與需求服務（如：換補卡,資費諮詢、手機維修及退換貨處理）。
9.提供國內外旅遊。
10.遠傳經銷商門市經驗一年以上者.優先錄取。
※※薪30000+獎金.挑戰高薪.不怕你領獎金!歡迎高手加入
※※特別加碼有遠傳經驗2年以上起薪35000(限1人)",高雄市,30000,60000,不拘,,不拘,,,"Android, iOS, Excel, Word","業績目標分配與績效達成, 櫃檯門市接待與需求服務, 產品介紹及解說銷售","遠傳經銷商門市經驗一年以上者.優先錄取。
※※薪30000+獎金.挑戰高薪.不怕你領獎金!歡迎高手加入

休假制度 ： 排班制
月休八天"
0,網拍包貨/理貨 月薪27000元以上 周休二日 (近林園/大寮),柒捌貳貳工作室,2023/01/31,"【工作說明】
1. 商品進貨驗收 
2. 撿貨單列印整理
3. 訂單撿貨、包貨、出貨 
4. 管理商品入庫、商品儲位安排、貨架補貨、商品下架等 
5. 商品整理與庫存商品管理及盤點 
6. 協助整理系統訂單
7. 電腦基本操作功能

【需具備的態度及能力】
1. 具備良好的情緒管理、溝通能力。
2. 此工作需久站和走路，應徵前須評估自己體力。
3. 團隊合作，手腳俐落
4. 精準完成老闆交代事宜",高雄市,27000,9999999,不拘,,高中以上,,,,"商品進貨入庫作業, 倉庫貨物標示╱置放╱盤點, 庫存管理規劃作業, 貨品包裝作業, 商品收貨╱退貨作業, 理貨╱揀貨╱補貨作業",具備網拍相關工作經驗為佳
0,儀電工程師/助理工程師(儀表專長),東聯化學股份有限公司,2023/01/30,"＊職務內容 
1. 智能化設備維修，保養管理，規劃執行，監工驗收。
2. 石化製程儀器/儀控設計、監工、DCS、PLC等專案工程。
3. 安排儀器預防保養、維修、定期校正等工作。
4. 製程新增、改善儀器專案執行與推動。
5. 建廠儀器專案工程發包、驗收、監工工作。
6. 現場儀器、DCS、PLC故障排除。

＊需求條件 
1. 電機、電子/自動控制相關系所畢，英文聽說讀寫中等。
2. 具上市公司/石化工廠之儀器維護，或工業儀器維修經驗。
3. 具以下條件者尤佳：
(1) 控制設計規劃、PLC、DCS程式編輯。
(2) 石化廠之儀器工程設計/工業儀器維修/分析儀器維護經驗
(3) 具相關證照：乙、丙級工業電子技術士/乙、丙級工業配線技術士/乙、丙級室內配線技術士。

＊面談流程包含：在學成績單審查、專業筆試、專長領域簡報。
＊工作地點：林園工業區
＊提供免費交通車(高雄市區4線/屏東1線/高雄輪班)，及加班下班計程車資補貼。

（有意應徵者請於104投遞履歷，初審通過後將盡快安排面談，並請勿重複投遞履歷，若有關說行為者概不錄用）",高雄市,30000,60000,1年以上,電機電子工程相關 電機電子維護相關,大學、碩士,英文:聽 /略懂、說 /略懂、讀 /中等、寫 /中等,,PLC,,
0,【大樹藥局】月薪30K起__門市人員-高雄市林園區,大樹連鎖藥局_大樹醫藥股份有限公司,2023/01/30,"***【 歡迎無經驗具服務熱誠的你！月薪30,000起 】***


富有服務熱忱，熱衷於與顧客交談。
喜歡團隊合作，建立家人般的情感。
願意積極學習，提升自我專業知識。
願意擁抱變化，歡迎挑戰高額獎金。

大樹要的就是您！！

門市顧客服務－學習感動式互動
商品推薦銷售－學習專業式衛教
店務庫存管理－學習系統化作業

大樹的舞台，您值得擁有！！

＊重視您的職涯發展－多元發展的升遷制度
＊與您一起共享成長－開放員工認股計畫
＊在乎您的未來－完整的教育訓練課程
＊看見您的努力－優渥的薪酬獎勵（獎金另計）
＊無需經驗，如有經驗，待遇更優！
＊不限科系，相關證照（美容、門市服務…等），另有加給！
＊挑戰自己，超越自己，相信自己！

大樹準備好了，您準備好了嗎？
與大樹攜手同行，佈局您的美好人生

誠摯的邀請您加入我們的團隊共同成長，迎向幸福，共創未來！！",高雄市,30000,9999999,不拘,,高中、專科、大學,,,,,"1個性親切、熱誠且願接受挑戰、長期培訓者。
2.具門市、美容、彩妝、銷售等相關經驗尤佳。"
0,【大樹藥局】月薪60K起__藥師-高雄市林園區,大樹連鎖藥局_大樹醫藥股份有限公司,2023/01/30,"***【 無經驗可！月薪60,000起 （獎金另計）】*** 

1.完整化的藥局PGY訓練，快速熟練調劑、申報、諮詢等專業技能
2.專業化門市客服教學及銷售訓練，簡易學習經營管理
3.系統化店務管理及訓練，輕鬆掌握店內各項數據

【 多元的藥師職涯規劃 】
經營學習管理EMBA：擔任公司要職，分紅入股當股東
邁向藥師的老闆夢：輕鬆一圓夢想，創業加盟當店東

實踐自我價值，讓藥師不再只是調劑
享受財富自由，讓理想不再只是空想

集眾之智，創眾之制
集眾之利，創眾之利
與大樹攜手同行，佈局您的美好人生

●休假方式符合生理作息不疲累●
月休8-13天，分組輪休，彈性調整，享受生活不疲累

~藥師的舞臺在大樹~
來大樹，到職1至2年快速接軌藥局店主管職
來大樹，發揮您過往工作經驗讓您成為下一位主管接班人。
來大樹，升任店主管後挑戰多元門市經營管理。
來大樹，與您一起共享成長，開放員工認股計畫
來大樹，提供公平的晉升機會及多元升遷管道。


~~誠摯的邀請您加入我們的團隊共同成長，迎向幸福，共創未來!!~~",高雄市,60000,9999999,不拘,,專科以上,,,,,"＊歡迎有藥妝／藥局經驗者
＊歡迎有擔任過專櫃／各類門市銷售／賣場管理者"
0,元大領航計劃-理財業務菁英(林園分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),2023/01/30,"工作內容 : 受託買賣上市、上櫃有價證券、期貨交易輔助業務及法令核准之金融商品交易等業務。

廣納證券同業菁英 & 金融從業新鮮人",高雄市,26400,40000,不拘,,專科、大學、碩士,,,,,**薪資將視工作(專案)經驗、具備證照資格及語文能力等差異化核定**
0,約聘專業工(林園),聯華氣體工業股份有限公司,2023/01/30,"1.鋼瓶檢修工作(高壓及電子級乙炔鋼瓶檢驗)。
2.工場環境日常維護工作。
3.其他主管交付之工作事項。

",高雄市,176,176,3年以上,,高中以下、高中、專科,,,,,"無抽菸、無服用禁藥等不良嗜好、可吃苦耐勞
"
0,門市-林園店(高雄市林園區)兼職人員,燦坤實業股份有限公司,2023/01/29,"1.收銀機操作
2.商品販售，提供顧客商品諮詢
3.賣場環境清潔之維持
4.客戶抱怨處理
5.提供售後服務
6.主管交辦事項
*商品知識提昇
*彈性工時(能配合門市排班排假尤佳)",高雄市,176,176,不拘,,不拘,,,,,"1.此工作為長期，短期勿試。
2.採彈性工時，彈性排班；應徵時請註明【早班】或是皆可配合，謝謝。 
3.具服務熱忱、熱情活潑喜歡與人接近互動者尤佳"
0,門市-林園店(高雄市林園區)服務專員,燦坤實業股份有限公司,2023/01/29,"【我們需要這樣的你】
充滿熱情、活力、積極的你
能不斷學習、持續精進的你
提供會員舒適消費體驗的你

歡迎加入燦坤TK3C，成就你的璀璨未來！
--------------------------------------------------
您對體驗新3C商品及家電商品有極高的熱情嗎?
您對於服務及跟群眾接觸有很高的興趣嗎?
您對於""溫暖且滿意的服務""非常重視嗎?
您對於挑戰高薪有強烈的動機嗎?
歡迎您加入TK3C這個大家庭!

【燦坤搭台~您來唱戲!敢無?】
 新零售時代來臨提供線上購物實體守護的服務體驗，承諾線上線下一致的價格與優惠，以【3C專門家】提供顧客/會員滿意的消費體驗，員工築夢的最佳舞台，歡迎熱情、活力、積極、注重服務體驗、具有數位能力的您，一起加入TK3C，與我們打造新零售時代的TK3C，成就您與燦坤璀璨的黃金未來!

【職務內容】
1.優質且溫暖的顧客服務:
 (1)O2O新零售服務體驗提供與策略執行。
(2) 商品販售，提供顧客商品諮詢。
(3) 提供售後服務、傾聽顧客意見、顧客關係經營。
(4) 協助商品庫存查詢、結帳、包裝。
2.門市商品品類管理:
 (1) 負責商品進出貨、銷售管理及庫存管理。
(2) 負責商品陳列佈置及檔期換檔作業。
(3) 重點商品介紹、專區管理、目標達成。
3.門市管理執行:
 (1) 維持門市環境清潔，創造優質舒適的購物空間。
(2) 創新商品陳列方式，展現門店特色。
(3) 商圈客群經營與行銷活動展開。
(4) 區域內活動與門市內同仁支援。  ",高雄市,26400,50000,不拘,,高中以上,,,,,"1.具服務熱忱、熱情活潑喜歡與人接近互動者尤佳
2.可配合排班需求。 "
