,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,園藝人員,華祐微電腦股份有限公司,2023/01/30,"1.園區園藝維護、除草、清潔等…
2.園區資源回收/分類/倒垃圾。
3.園區外圍牆週邊打掃。
4.主管交辦事項。",苗栗縣,26400,9999999,1年以上,,不拘,,,,,"有供中餐 
會使用農機具 "
0,農牧工作者,青欣牧場,2023/01/30,現場豬隻照顧、環境清潔,苗栗縣,316800,600000,不拘,,不拘,,,,,
0,民宿櫃台,毓琇圖書山莊,2023/01/30,"1.飯店／旅館櫃檯人員
2.接受訂位或訂房並記錄
3.接待顧客，安排位子或者房間
4.回答有關旅館、觀光等服務問題(介紹附近美食及景點)
5.為旅客轉交信件及留言
6.協助離開之顧客結帳
7.早餐製作、房務及庭院周邊環境整理",苗栗縣,28000,32000,不拘,,不拘,,,,,
0,勞工健康服務人員-竹苗區域,德霖管理顧問有限公司,2023/01/29,"此職務須具備勞工健康服務證照-且取得證照後3年以上員工健康管理相關資歷
(有意請附相關資料確認資格是否符合)

依勞工健康服務相關規定-執行臨場服務
1.勞工之健康教育、健康促進活動講座與衛生指導之策劃及實施。
2.工作相關傷病之防治、健康諮詢與急救及緊急設置。
3.協助雇主選配勞工從事適當之工作。
4.勞工體格、健康檢查紀錄之分析、評估、管理與保存及健康管理。
5.職業衛生之研究報告及傷害、疾病紀錄之保存。
6.協助雇主與職業安全衛生人員實施工作相關疾病預防及工作環境之改善
7.公司依勞基法投保,享勞健保及勞退

後勤單位協助文書處理.減少臨場繁雜文件工作
公司自有管理系統.雲端資料共用.資料分析.每周海報.豐富臨場服務內容.
內部群組討論共同客戶問題.
官方群組協助處理客戶問題.(內有職/環安.資訊.行政.等人員)
",苗栗縣,45000,9999999,5年以上,,高中,,,"Excel, Outlook, PowerPoint, Word, 中文打字20~50",護理指導及諮詢,"1.需具備勞工健康服務護理人員證書。
2.需具高考護理師(工)或護士證照。
3.3年以上職護/廠護資歷(請寫明職護取證時間/確認資歷)
4.具電腦文書處理能力。
5.自備NB
6.會有基本能力審查
7.薪資計算依每月60H臨場服務為例"
0,清潔人員,驊昌投資股份有限公司,2023/01/31,"1.負責清潔打掃工作。
2.負責資源回收整理及垃圾處理。
3.注重個人衛生，有耐心、工作細心。
4.具烹飪專長、積極主動。
5.執行其它清潔相關交辦事項。
",新竹縣,250,350,不拘,,高中、專科、大學,,,,,
0,物流司機【苗栗】,苗林實業股份有限公司,2023/01/29,"1.每日貨物配送。
2.揀貨、打包、裝卸貨物。
3.整理、盤點、進出貨記錄。
4.維持貨車與倉庫環境整潔。
5.協助整理倉庫，支援每季盤點(假日)。
6.必備手排車駕照(送貨駕駛三噸半貨車)。
7.需搬重物，配送產品為大包裝麵粉  及烘培專用原物料 (25公斤/包)


",苗栗縣,40000,42000,不拘,,高中以下、高中、專科、大學、碩士,,,,"運輸路線規劃管理, 倉庫貨物標示╱置放╱盤點, 商品收貨╱退貨作業, 理貨╱揀貨╱補貨作業, 貨物運送與資材配送, 車輛清潔保管與檢修",
0,計時人員-倉儲理貨人員(時薪180),鴻輝大藥局,2023/01/30,"上班時間為 每週5日  每次固定5小時

1.補貨時將商品放於門市貨架正確位置，進貨於倉儲，必要時對相關人員解說，使其容易存取或使用，使倉庫內各項物品商品至於正確位置
2.定期追蹤複查庫存與紀錄是否相輔有無損壞，如不符合找出原因
3.定期清潔庫存、工具、設備或貯藏室，以確保存貨安全及環境清潔
4.倉庫物品、商品進出管理品項、出貨單及發票或其他憑證是否相符
5.必要時將進貨憑證存放在帳冊
6.貨品的輸送與成品包裝
7.對於不足或效期不佳的貨品提醒相關人員補充
8.其他",苗栗縣,180,9999999,不拘,,不拘,,,,"文件收發與檔案管理, 商品進貨入庫作業, 倉庫貨物標示╱置放╱盤點, 商品收貨╱退貨作業, 理貨╱揀貨╱補貨作業, 貨物運送與資材配送","1.基本的職場倫理&待人處事。
2.個性開朗笑口常開。
3.強大的耐心應付各種情況。
4.積極的工作態度。
5.責任感


"
