,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,助理,臺久企業股份有限公司,2023/02/04,"1.協助業務人員處理銷售業務相關之公司內部行政作業。
2. 輸入、處理並追蹤客戶訂單，並將訂單資料存檔備份。
3. 保持與客戶間之聯繫，回覆e-mail，並確認交貨期。
4.0800客服電話接聽及處理客訴案件，幫助顧客解決問題。
5.其他主管交辦事項。",台中市,27000,32000,不拘,,專科、大學,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,台語:略懂,"Word, 中文打字50~75",行政事務處理,"高EQ, 負責任,態度積極"
0,廠務作業員,臺久企業股份有限公司,2023/02/04,"1.負責生產線機器、設備之搭配操作。
2.與其他作業員進行協調，以符合生產及程序標準。
3.協助設備、環境的保養及清潔。
4.協助出貨包裝工作。
5.協助主管交代事宜。",台中市,26400,39000,不拘,,高中、專科,,,,,
0,研發開發人員/主管,臺久企業股份有限公司,2023/02/04,"★能獨立作業者佳★
1. 在新產品製造階段中進行實驗室研究，並執行操作流程之試驗。
2. 進行客製化服務及產品認證事宜。
3. 進行樣品分析和化學分析方法的開發與改善。
4. 其他主管交辦事項。",台中市,30000,50000,不拘,化學相關 化學工程相關,大學、碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,"1.化學配方研發，能獨立作業者佳
2.具有化學研發一年以上經驗者
3.未具有相關研發經驗而自信能培養成相關研發工程師者"
0,採購專員,臺久企業股份有限公司,2023/02/04,"1.負責採購、議價、追蹤等作業之相關流程作業。 
2.行政相關事務作業。 
3.協助會計一般事務作業 
4.主管交辦事項。",台中市,28000,39000,1年以上,,專科、大學、碩士,,,"Excel, Outlook, Word, 中文打字50~75",,"負責任、積極主動,可溝通者.
能接受教育訓練者"
0,專案負責人,臺久企業股份有限公司,2023/02/04,"1. 定期拜訪既有客戶，維繫穩定客戶關係，擴張市場，提升業績。
2. 進行商品行銷，產品特色分析介紹，並提供產品購買的建議。
3. 收集並分析市場訊息。
4. 執行新專案之規劃、執行、掌控、成本控制及結案。
5. 協助各部門及廠處推動專案之執行、管理、問題追蹤及解決。",台中市,30000,50000,2年以上,,高中、專科、大學、碩士,,,Word,,
0,會計/會計助理,臺久企業股份有限公司,2023/02/04,"1.協助行政財務主管相關作業 
2應收付帳款及一般總帳處理（包括立帳、沖帳、催款…等相關作業）
3.營業稅申報作業
4.所得稅估列及立帳
5.合併報表編製
6.處理其他一般會計帳務
7.配合會計師查帳
8.正航ERP操作
9.專案執行",台中市,30000,9999999,1年以上,,專科、大學、碩士,,,,,"頭腦清晰，並且能主動,積極,負責任~"
0,廠長/廠務主管,臺久企業股份有限公司,2023/02/04,"1.負責生產製程管制與調配。
2.規劃並執行品質管理系統。
3.編寫原料、設備和人力資源預算，控制生產成本 。
4.負責廠務管理（如：設備保養與管理、廠區規劃與管理）。
5.負責工廠人員管理（如：招募、培訓、考核、勞工關係協調）。",台中市,0,0,2年以上,,專科、大學,,,,,"★臺久再建新廠，急需負責任的優秀夥伴~★
★具有清潔化工背景為佳
★有興趣者皆歡迎投遞履歷~!

-正常上下班，不須夜班、假日班-"
0,廠務工程師,臺久企業股份有限公司,2023/02/04,"1.負責從事現場生產作業，維持作業正常運作。 
2.檢查生產程序，品質控管，並協助產品符合標準及進度跟催。
3.維護機械設備。 
4.熟悉機械操作，具簡易機電常識。 
5.主動學習、吃苦耐勞。
6. 廠務設備需求申請及資產管理。",台中市,35000,40000,不拘,,高中、專科,,,,,
0,國貿外銷助理,臺久企業股份有限公司,2023/02/04,"1. 內、外銷訂單之相關處理及出貨作業。
2. 相關帳款處理、管理及相關應付處理。
3. 報關行搭配作業及船務聯繫等。
4.客戶聯繫。
5.協助業務人員處理銷售業務之相關內部作業。
6.跨部門之事項溝通協調。
7.B2B,B2C網路維護與應用
8.負責，積極，細心
9.資料歸檔及流程管理
10.主管交辦之事項。",台中市,30000,40000,1年以上,,專科、大學,英文:聽 /中等、說 /中等、讀 /精通、寫 /精通,,"Excel, Outlook, PowerPoint, Word, 中文打字50~75, 英文打字50~75","文書處理╱排版能力, 電話接聽與人員接待事項, 文件或資料輸入建檔處理, 產品介紹及解說銷售",
0,電子商務專員/主管,臺久企業股份有限公司,2023/02/04,"0.蝦皮、momo、PChome商店街操作營運
1.網路行銷(網站規劃、SEO、 部落格行銷、 GA)
2.社群行銷(FB粉絲團經營、IG, LINE@)
3.數位廣告(關鍵字廣告、FB廣告、多媒體聯播網)
4.線上線下整合行銷(品牌推廣、線上導購、線下銷售)
5.CyberBiz購物官網操作營運",台中市,30000,45000,不拘,,不拘,,,"Google Analytics, Adobe Photoshop, Illustrator","提案與簡報技巧, 網站企劃能力, 網路活動規劃與執行, 廣告製作規劃與執行, 社群媒體經營管理","具電子商務平台營運經驗佳
"
0,美編設計/企劃專員,臺久企業股份有限公司,2023/02/04,"1.維護公司品牌識別系統並製作、規劃相關文宣資料。
2.負責產品包裝、平面海報文宣品製作。
3.印前印後文宣業務執行。
4.協助官網、社群行銷相關事務。
5.專案行銷企劃及執行 。",台中市,30000,40000,2年以上,,專科以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Adobe Photoshop, Illustrator",,"能獨立作業,主動積極
具有印刷發包經驗為佳
有社群經營與網路銷售經驗者為佳"
0,倉儲管理專員,臺久企業股份有限公司,2023/02/04,"1.ERP系統操作及制定相關報表。
2.成品、原物料備料及領退料管理，效期管理
3.庫存盤點、入出庫管理、搬運作業、重整、包裝作業、5S執行等作業。
4.驗收物流貨物、清點盤存作業
5.執行作業區儲位規劃、環境整理、清潔維護作業確保符合安全規章
6.其他主管交辦事項",台中市,28000,9999999,1年以上,,專科、大學、碩士,,,,,"高EQ,樂觀負責任,肯學習，有堆高機證照優先!
熟悉正航系統尤佳!"
0,工業化學品-業務 (中彰投),臺久企業股份有限公司,2023/02/04,"★★歡迎具離型劑、潤滑油、除鏽防鏽劑、除垢劑等製程化學品經驗之業務★★

【工作內容】
1.開發潛在客戶，拓展市場，以達成業績目標。
2.定期拜訪經銷客戶，維繫穩定客戶關係。
3.負責國內業務接洽及訂單處理。
4.負責產品報價及產品展示，並處理帳款回收相關事宜。
5.負責業務推展，傳達及說明公司各項業務重大訊息、活動及產品。
6.儲備幹部的培訓與輔導。",台中市,26400,120000,2年以上,,高中以上,,,,"業務或通路開發, 業績目標分配與績效達成","★良好EQ及溝通能力佳。
★勇於開創業務。"
0,網路行銷專員/電商,臺久企業股份有限公司,2023/02/04,"1.各大電商平台經營、銷售。
2.網站頁面與平台SEO優化、廣告購買(關鍵字廣告、多媒體聯播網)。
3.社群行銷經營。(FB粉絲團經營、IG、 LINE@)
4.專案任務規劃執行。
5.銷售出貨。
6.網站頁面優化
7.客戶關係維護。
8.後台流量管理 。
9.銷售出貨。
10.線上線下整合行銷(品牌推廣、線上導購、線下銷售)
11.主管交辦事項。



",台中市,28000,40000,2年以上,市場行銷相關 企業管理相關 藝術商業設計,專科、大學、碩士,,,"PowerPoint, Adobe Photoshop, Illustrator","專案時間╱進度控管, 專案規劃執行╱範圍管理, 專案溝通╱整合管理, 專案管理架構及專案說明, 業績目標分配與績效達成, 業績與管理報表撰寫, 產品介紹及解說銷售","喜歡拍攝短影片
對於電商營運有極高熱忱
具良好的溝通協調能力. 與抗壓性與工作態度 
具備電子商務經驗者尤佳
"
0,廠務儲備幹部,臺久企業股份有限公司,2023/02/04,"★全勤獎金★
★生產績效獎金★
★技術加給★
★配合獎金★

1.負責生產線機器、設備之搭配操作。
2.與其他作業員進行協調，以符合生產及程序標準。
3.協助設備、環境的保養及清潔。
4.協助出貨包裝工作。
5.協助主管交代事宜。",台中市,28000,9999999,不拘,,高中、專科,,,,,
