,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,(宜蘭)公務機關保全人員,御境保全股份有限公司,2023/02/04,,宜蘭縣,35000,38000,不拘,,高中,,,,,
0,訂房專員【力麗馬告生態園區-棲蘭山莊】,力麗觀光開發股份有限公司(力麗店5364),2023/01/31,"1.按照標準流程(SOP)處理各通路訂房。
2.回覆訂房電子郵件與訂單留言、安排客戶需求。
3.處理帳務，如：訂金、尾款金額計算等。
4.追蹤訂房單與確認訂房作業。
5.訂房系統操作與訂房報表製作。
6.電話接訂、回覆客人諮詢。
7.檢查隔日的抵店報告以確保客房之安排
8.協助主管之行政後勤工作。",宜蘭縣,30000,32000,1年以上,觀光事務相關 餐旅服務相關,專科、大學,,,,,
0,櫃臺夜間值班人員,香格里拉休閒農場_香格里拉觀光果園有限公司,2023/02/02,辦理零星夜間客戶諮詢回復、進退房作業、客訴處理、簡單維修設備及緊急事件通報。,宜蘭縣,30000,9999999,不拘,,高中以上,,,中文打字20~50,"電話接聽與人員接待事項, 櫃檯門市接待與需求服務, 住戶安全防護處理, 門禁管理作業",
0,宜蘭齊家礁溪豪宅社區-機動保全員($33000 ~ $37000),齊家公寓大廈管理維護有限公司,2023/01/31,"基本工作內容：
一、社區門禁管理。
二、社區櫃檯事務工作,代收郵件及信件領取通知。	
三、社區設備及安全巡邏工作。
四、需配合案場排休和交待事務。

~~福利佳，享勞健保、勞退金、團保、生日金、年節及各項職工福利金等，月休8-10天。

~~起薪$33000 , (表現良好)三個月後升至$36000-$37000，盼有各界菁英人士加入行列~~
",宜蘭縣,33000,9999999,不拘,,高中以上,,,,"住戶安全防護處理, 社區安寧維護作業, 門禁管理作業","1.門禁管制
2.接待禮儀問好
3.住戶安全保護防範
4..無前科，品性端正!!

可接受排班做4休2
"
0,安全專員,長榮鳳凰酒店_鳳凰酒店股份有限公司,2023/01/30,"1.飯店安全管制人員進出管理及事件通報記錄。
2.消防系統及緊急事故通報應變處置。
3.夜間機動性安全巡邏。
4.主管交辦事項。
5.需輪早晚班。",宜蘭縣,36000,9999999,不拘,,高中以上,,,Word,"門禁管理作業, 停車場管理與交通指揮",品性良好、無不良嗜好
0,宜蘭齊家礁溪社區-機動保全員,齊家公寓大廈管理維護有限公司,2023/01/30,"目前礁溪都有職缺!!!!!
一、社區門禁管理。
二、社區櫃檯事務工作,代收郵件及信件領取通知。	
三、社區設備及安全巡邏工作。
四、需配合案場排休。
五、需配合案場調度。

~~福利佳，享勞健保、勞退金、團保、生日金、年節及各項職工福利金等。
月休9-10天，歡迎各界菁英加入~~
",宜蘭縣,30000,9999999,不拘,,不拘,,,,,"1.門禁管制
2.接待禮儀
3.住戶安全保護
4..無前科，品性端正
做4休2輪班
"
0,系統保全員--宜蘭(駐),台灣新光保全股份有限公司,2023/01/30,巡邏保全客戶、事故狀況處理、檢修保全系統。,宜蘭縣,28000,37000,不拘,,高中以上,,,,,"1.高中職以上畢業，電子、電機、汽修科系畢業者優先。
2.本職務需能輪值夜班。
3.須具備汽、機車駕照，駕駛技術熟練。"
0,安全部安全員（八小時工時制）（礁溪寒沐酒店）,台北喜來登飯店_寒舍艾美酒店_礁溪寒沐酒店_寒居酒店_寒舍餐旅管理顧問股份有限公司,2023/01/29,"1.負責執行勤務崗哨與巡邏等安全勤務工作。
2.緊急狀況通報與應處。
3.臨時交辦事項。
4.八小時工時制，非12小時工時制。",宜蘭縣,30000,33000,不拘,,高中以下、高中、專科、大學,,,,,"一、無經驗可。
二、需具備警察刑事紀錄證明書(俗稱良民證) 。"
