,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,生管人員(永安廠),俊良貿易股份有限公司,2023/02/04,"1.現場相關之生產排程規劃與報表分析。
2.負責加工廠進度協調。
3.母公司交期需求回覆與趕單處理。
4.庫存單管理規劃、分析。
5.主管交辦之工作事項。",高雄市,0,0,5年以上,,高中、專科、大學,,,"Excel, Word",,
0,研發品管管理師(永安廠),俊良貿易股份有限公司,2023/02/04,"1.螺絲外觀尺寸量測或其他扣件性質檢測。
2.檢驗報告製作。
3.主管交辦事項。
4.會堆高機者佳",高雄市,29000,9999999,3年以上,,高中、專科、大學,,,,,
0,三商家購(上市公司)<美廉社>-物流部(高雄倉)-理貨員，享有績效獎金(有堆高機證照佳),美廉社_三商家購股份有限公司,2023/02/03,"1.執行憑單/電子標籤揀貨/巡儲位/補貨/盤點等物流商品管理作業
2.依生產力計算績效獎金(月績效獎金平均NT$1,500)
3.本薪+加班費+績效獎金+輪班津貼
4.須搬15公斤重物(啤酒、飲料類居多)
5.具備堆高機證照尤佳

【好安心】
勞保、健保、員工團保、勞工退休金

【好貼心】
醫療補助、結婚補助、生育補助、喪葬補助、災害補助、員工健康檢查、友善哺乳空間(總部)

【好開心】
三節禮金(券)、員工推薦獎金、社團活動費用補助、員工旅遊補助、年度尾牙/春酒、職工福利委員會、員工咖啡吧檯(總部)

【好放心】
完整教育訓練、透明晉升管道、績效獎金、年終獎金
",高雄市,29000,32000,不拘,,不拘,,,,,"1.偶爾需配合加班
2.體力佳
3.細心
4.升遷管道暢通，可接受公司不同任務安排以利專業發展者 "
0,生產技術員 (正職-輪三班),璟茂科技股份有限公司,2023/02/03,"1.負責生產線機台操作，產品外觀檢驗。 
2.工作環境為無塵室，需著無塵服。 
3.每三個月輪一次班。",高雄市,27400,35320,不拘,,高中、專科、大學,,,"Excel, Word",,"需配合加班
"
0,三商家購(上市公司)<美廉社>-物流部(高雄倉)-物流人員,美廉社_三商家購股份有限公司,2023/02/03,"1.執行憑單/電子標籤揀貨/巡儲位/補貨/盤點等物流商品管理作業
2.依生產力計算績效獎金,獎金優渥
(月績效獎金平均NT$1,500)
3.本薪+加班費+績效獎金+輪班津貼
4.須搬15公斤重物(啤酒、飲料類居多)
5.具備堆高機證照尤佳

【好安心】
勞保、健保、員工團保、勞工退休金

【好貼心】
醫療補助、結婚補助、生育補助、喪葬補助、災害補助、員工健康檢查、友善哺乳空間(總部)

【好開心】
三節禮金(券)、員工推薦獎金、社團活動費用補助、員工旅遊補助、年度尾牙/春酒、職工福利委員會、員工咖啡吧檯(總部)

【好放心】
完整教育訓練、透明晉升管道、績效獎金、年終獎金
",高雄市,29000,32000,不拘,,不拘,,,,,"1.偶爾需配合加班
2.體力佳
3.細心
4.升遷管道暢通，可接受公司不同任務安排以利專業發展者 "
0,現場工安工程師（興達電廠）,華明鋼鐵股份有限公司,2023/02/02,"1.現場施工問題處理與協調，向公司報告工安、施工狀況。
2.負責分包商工安、施之監督與評估。
3.依據施工圖進行工程檢討與審查。
4.執行分項工程及安全衛生自主檢查。
5.控管施工進度與品質。
6.製作、整理、保存工安、施工紀錄與文件資料。
7.主管交派事項。
8.需配合加班、輪班皆有相關補貼。
9.需具營造業甲種安全衛生業務主管證照。
--------------------------------------------------------------
此職務依工作經驗核薪
公司位於高雄市，需外派至工地現場，現場人員公司提供住宿或住宿津貼。",高雄市,38000,9999999,1年以上,,高中、專科、大學、碩士,,,"Excel, Word",,"習慣現場工地工作者佳
外派人員提供住宿補助或住宿津貼。
需自備交通工具。"
0,現場監工工程師（興達電廠）,華明鋼鐵股份有限公司,2023/02/02,"工作內容
1.現場工程進度及監工。
2.施工品質管理及缺失改善。
3.協助施工動線車輛規劃安排。
4.協力廠商管理及溝通協調。
5.協助施工人員安全管理。
6.設備圖面文件控管。
7.協助監督施工廠商進度，品質，勞工安全與衛生等相關規定。
8.物料進出管控檢查紀錄。
9.執行工區主管交派任務。

--------------------------------------------------------------
此職務依工作經驗核薪，需配合加班、輪班皆有相關補貼。
公司位於高雄市，需外派至工地現場，現場人員公司提供住宿或住宿津貼。",高雄市,40000,9999999,不拘,,高中、專科、大學、碩士,,,"Excel, Word, AutoCAD","工程協調與問題處理, 監工日報表填寫, 工程施工監督管理","
習慣現場工地工作者佳
外派人員提供住宿補助或住宿津貼。
需自備交通工具。"
0,電工/電機工程師,見龍化學工業股份有限公司,2023/02/02,"1.根據建築內部空間配置狀況，規劃電器插頭、空調等水電線路。
2.判讀建築內部水電工程藍圖，精選施工材料。
3.指導監督各施工技術人員依水電工程藍圖施工。
4.負責維護與裝修廠內配電、各類電機或電子設備。",高雄市,32000,38000,3年以上,電機電子維護相關 電機電子工程相關 機械工程相關,專科、大學,,,,"配電裝修維護, 電機設備保養修護, 電機設備操作",
0,現場人員(高雄永安),俊良貿易股份有限公司,2023/02/01,"1. 負責生產線機器、設備之操作，並維持機台正常運作。
2. 與其他作業員進行協調，以符合生產及程序標準。
3. 填寫生產報表，以檢視與生產目標的距離。
4. 完成主管交辦有關生產產品、程序事宜。
5.會堆高機者佳
6.需配合加班",高雄市,30000,9999999,不拘,,高中、專科、大學,,,,,
0,設備助理工程師(應屆畢業生可),璟茂科技股份有限公司,2023/01/31,"1.機台設備維修及保養
2.每三個月輪一次班。
",高雄市,34000,9999999,不拘,,專科、大學,,,,,"電子、電機、機械相關科系者尤佳，
具備看電路圖之能力者尤佳
*社會新鮮人可*
2022YBKCGPLAN"
