,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,主管司機兼總務行政【上下班接送地點為高雄鼓山<->屏東枋寮，以居住高雄市者為佳~】,聯友金屬科技股份有限公司,2023/02/03,"1.擔任主管司機，須配合主管行程，配合度高且機動性待命。
2.負責主管與指定人員日常各項行程接送及私人行程、路線規劃、迎賓接送事宜。
3.維持座車內外美觀與清潔，定期檢修與保養車輛，確保車況良好。
4.需有私人司機工作經驗亦或接送客戶經驗。
5.無任何不良嗜好(吸菸、喝酒....等)持駕駛執照5年以上。
6.須有良好時間管理、溝通能力和危機應變能力，善盡用車人營業秘密資訊保密義務。
7.未出勤時，協助公司行政工作及完成其他主管交辦事項。
8.上下班接送地點為高雄鼓山<->屏東枋寮，以居住高雄市者優先考慮。
",屏東縣,31000,36000,2年以上,,專科、大學,,,"Excel, Outlook, Word, 文中系統","車故╱貨故問題處理能力, 運輸路線規劃管理, 安全演習╱安全檢查, 車輛清潔保管與檢修","1.誠信正派、有責任感、守時、配合度高、有工作熱忱。
2.開車穩定度高、具備主管駕駛應對禮儀。
3.需3年以上主管司機經驗。
4.應徵者需備無刑事犯罪記錄證明、無肇事紀錄證明。
"
0,資訊人員【擴廠強力徵才招募中~】,聯友金屬科技股份有限公司,2023/02/03,"1.協助制定公司資訊安全政策，建立備份機制及資料庫之管理。
2.管理資訊部門相關工作事項及異常處理，並管理資訊部門軟體及硬體設備。
3.負責公司集團軟/硬體資訊系統建構並確保各部門資訊系統之順暢運作。
4.評估公司對於資訊系統的需求，並提出改善方案，以符合企業需求。
5.協助制定公司資訊安全政策，建立備份機制及資料庫之管理。
6.管理資訊部門相關工作事項及異常處理，並管理資訊部門軟體及硬體設備。 
7.負責公司集團軟/硬體資訊系統建構並確保各部門資訊系統之順暢運作。
8.評估公司對於資訊系統的需求，並提出改善方案，以符合企業需求。
9.資訊系統循環內控各階文件修制定。
10.完成主管交辦事項。",屏東縣,31000,40000,2年以上,資訊管理相關,專科、大學,,,"Excel, Outlook, Word, 文中系統","伺服器網站管理維護, 資料備份與復原, 電腦設備裝配, 資訊設備操作檢修, 資訊設備環境設定, 系統架構規劃, 系統維護操作, 系統整合分析, 軟體程式設計, 資料庫系統管理維護, 資料庫程式設計, 系統架構規劃與維護, 安裝與維護網路安全系統, 規劃與管理防火牆, 網路安全架構分析與設計, 網路系統危機管理, 網路系統配置, 網路架設佈線, 網路規劃管理, 網路設備設定安裝",相關科系畢業、有IT經驗、實務經驗佳
0,製程研發人員【擴廠強力徵才招募中~】,聯友金屬科技股份有限公司,2023/02/03,"1.無機分析。
2.化學分析。
3.金屬材料。
4.材料工程 。
5.濕法冶煉。
6.製程研發。
7.主管交辦事項。
8.無經驗可 ，可長期培養。
9.有經驗者，薪資可議。",屏東縣,38000,50000,不拘,化學相關 環境工程相關 材料工程相關,大學以上,,,"Excel, Word","化學分析能力, 材料評估測試, 產品材料分析",
0,鍋爐操作人員【擴廠強力徵才招募中~】(正職，薪優：起薪32K以上，加班費、獎金另計),聯友金屬科技股份有限公司,2023/02/03,"1.觀察機械的運作情形，偵測設備不足處或機械故障處，必要時須進行調整。
2.用人力或起重機擺放、調整與固定原料、零件或自動式機械，用以避免機械在操作過程中停止。
3.檢查機械零件不足處，以確定機械操作的準確性。
4.需具備乙級技術士或結業證書之有效證照。
5.環保及公設基本巡查與維護。
6.主管交辦事項。",屏東縣,33000,40000,不拘,,高中以上,,,,,"1.需輪班。
2.需有-甲、乙級鍋爐技術證照、受訓合格證書(民國102年前結業證書)"
0,儲備幹部(歡迎應屆畢業生)【擴廠強力徵才招募中~】(正職，薪優：起薪32K以上，加班費、獎金另計),聯友金屬科技股份有限公司,2023/02/03,"1.粉塵作業及裝卸料、工作需久站及搬重物。
2.作業現場，生產、取樣、包裝相關作業。
3.填寫生產報表、檢視及生產目標。
4.完成主管交辦事項。
5.無經驗可。
6.完善升遷制度，聯友歡迎您的加入
",屏東縣,31000,40000,不拘,,高中、專科、大學,,,,,
0,太陽能電廠建廠土木/結構/機電工程師(派駐屏東)R12,友達光電股份有限公司,2023/02/03,太陽能電廠建廠土木/結構/建造/現地監工。,屏東縣,0,0,3年以上,電機電子工程相關 土木工程相關,大學、碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,具土木、結構相關經驗
0,水產業務專員,龍佃海洋生物科技股份有限公司,2023/02/03,"◆新客戶開發及客戶服務與聯繫，維繫穩定客戶關係  
◆電商相關事宜  
◆處理銷售業務相關之公司內部行政作業  
◆配合魚貨出貨、出口作業  
◆主管交辦事項",屏東縣,31000,35000,不拘,農林漁牧學科類 市場行銷相關,高中、專科、大學、碩士,,台語:略懂,"Excel, Word, 中文打字50~75, 英文打字50~75, 鼎新",,"認真、負責、有責任感。
水產養殖相關科系畢或有水產養殖相關工作經驗。
有汽車駕照佳。"
0,太陽能電廠業務工程師(派駐屏東)R12,友達光電股份有限公司,2023/02/03,"1.太陽能電廠專案開發及提案報告
2.電廠專案投資提案及財務管理
3.統包工程與租賃契約說明與簽署
4.在建工程客服工作",屏東縣,0,0,3年以上,工程學科類 企業管理相關 土木工程相關,大學、碩士,"英文:聽 /中等、說 /中等、讀 /中等、寫 /中等, 中文:聽 /中等、說 /中等、讀 /中等、寫 /中等",,,,"1.有對外接觸過客戶或供應商經驗者佳 
2.有專案管理工作經驗佳 
3.學經歷有工程背景或財務背景者佳"
0,台灣大哥大(枋寮)-門市人員/業務代表/銷售代表,棋樂有限公司,2023/02/02,"1.介紹行動電話、3C產品及門號等加值推廣。
2.提供顧客優良的服務品質。
3.文件審核及彙整。
4.維護門市陳列佈置及整潔。
5.個人業績管理。

※ 福利
*月休8-10天(排休)。
*享勞健保與6%勞退。
*業績達成奬金。
*個人績效奬金。
*員工教育訓練。
*員購優惠商品。
*三節禮金、員工生日禮金。
*績優人員旅遊津貼。
*年度特休。
*員工聚餐(不定時) ",屏東縣,26400,50000,不拘,,高中、專科、大學,,,,,"儀容端正，親和力佳，具耐心且聆聽客戶需求。
個性主動積極、擅溝通、喜歡與人接觸、具服務熱忱。"
0,國外業務人員【擴廠強力徵才招募中~】,聯友金屬科技股份有限公司,2023/02/02,"1.新客戶開發。
2.客戶訂單之承接及處理。
3.客戶應收帳款、待退應收款之收款及催收。
4.商業情報蒐集及分析。
5.客戶滿意度之調查及處理。 
6.負責業務推展，傳達及說明公司各項業務訊息。 
7.不定期國外出差拜訪客戶。
8.主管交辦事項。
",屏東縣,32000,45000,2年以上,,專科以上,"日文:聽 /中等、說 /中等、讀 /中等、寫 /中等, 英文:聽 /中等、說 /中等、讀 /中等、寫 /中等",,"Excel, Outlook, PowerPoint, Word","客戶資料更新維護, 國外業務開發, 業務或通路開發, 業績目標分配與績效達成, 客戶情報蒐集, 客訴案件處理, 產品介紹及解說銷售","1.諳日文(佳)、英文。
2.做事主動積極認真負責、擅於溝通。
3.熟悉電腦使用和文書處理。
4.個性仔細有耐心、抗壓性佳。
5.試用期後，視工作表現調整薪資。"
