,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,資訊管理主管,全興工業股份有限公司,2023/02/04,"1. 具備資訊主管工作經歷，管理部門運作事宜。
2. 熟悉製造業PLM/ERP/BI等相關資訊系統。
3. 依部門需求規劃程式，進行系統評估、擬訂建置計劃。
4. 確保電腦及網路資訊安全管控及規劃。
5. 具備系統維護及客製開發經驗。

",彰化縣,0,0,10年以上,商業及管理學科類 資訊工程相關,大學、碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"ASP.NET, Informix",,"1.具備資訊相關工作及主管經驗者。
2.熟鼎新tiptop erp、TIPTOP GP。"
0,研發類-電子助理工程師(無經驗可),大通電子股份有限公司,2023/02/02,"1.PCB Layout
2.產品測試與測試報告製作
3.協助主辨工程師執行專案開發
",彰化縣,30000,45000,不拘,電機電子工程相關 通信學類,大學、碩士,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,"1.無經驗可,歡迎應屆畢業生加入
 

"
0,研發類-韌體助理工程師(無經驗可),大通電子股份有限公司,2023/02/02,"1. 協助產品韌體開發 
2. 協助新產品韌體技術導入


",彰化縣,32000,50000,不拘,電機電子工程相關,大學、碩士,,,,,"1. 具有C/C++ 語言知識

 


"
0,研發類-韌體工程師,大通電子股份有限公司,2023/02/02,"1.規劃及執行韌體設計
2.韌體測試/修改/debug,擬定韌體開發完成後的驗證計畫
3.產品設計階段測試問題及客戶反饋問題測試分析
4.使用C語言進行程式開發及測試
5.規劃.執行與維護量產產品",彰化縣,0,0,2年以上,電機電子工程相關 資訊工程相關,大學以上,,,"MCU, C",,"1.熟C及C++語言,且有MCU程式撰寫經驗者佳

 


"
0,資訊工程師(ERP),龍承精密股份有限公司,2023/02/02,"1.Tip Top ERP程式維護
2.CR報表
3.Easy Flow 電子簽核系統維護
4.與使用者和主管溝通，評估系統修改及建立新系統的需求。
5.主管交辦事宜。",彰化縣,0,0,2年以上,資訊管理相關 其他商業及管理相關,專科、大學,,,"MySQL, Oracle, 鼎新",,
0,沖床技術人員,世僖科技股份有限公司,2023/02/01,"1.沖床機台操作
2.沖壓模具維護與組裝
4.主管交辦事項",彰化縣,28000,30000,3年以上,,高中以上,,,,,1.需配合加班
0,品牌營運總監,德泛企業股份有限公司,2023/02/01,"1.品牌事業部門行銷戰略規劃，市場調查與市場研究，達成公司年度新客戶開發目標 。
2.建立、推廣與經營企業品牌，提升品牌價值 。
3.社群內容產製製作，例如：社群文案、圖片、影片調整製作。 
4.內容推廣策略制定與執行，整合平台/頻道內容, 結合社會熱點和品牌需求，定期策劃並執行具有傳播力的事件或營銷性話題、活動等以提升用戶流量與黏度。 
5.管理並整合所有線上行銷管道，包含官網、電子報、Facebook粉專、Line@、Instagram...等。                                
6.擔任品牌的監護者，並能透過指導原則以確保完整性 。
7.負責重大行銷合同的談判與簽訂，與重要網路媒體、合作管道建立並保持良好的合作關係。
8.建立一個高效率的精英團隊，制定工作目標，分配至下屬激勵人員鬥志，績效考核評定下屬工作成果

",彰化縣,0,0,7年以上,藝術商業設計 其他相關科系 市場行銷相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Windows 8, Windows 10, Adobe Photoshop, Illustrator","品牌行銷管理, 異業合作規劃與執行, 網站企劃能力, 網路活動規劃與執行, 廣告製作規劃與執行","1.大學及以上學歷，市場行銷、電腦互聯網、電子商務、廣告相關事業經驗。
2.7年以上工作經驗，5年以上網路推廣經驗；精通大客戶銷售、市場行銷及市場運作模式。
3.具備互聯網市場行銷成功案例和良好的互聯網資源以及品牌建立的相關經驗。
4.熟悉APP、網站運作和推廣的各種方式。
5.良好的決策能力、溝通合作技巧及豐富的團隊建設管理經驗。
6.具中、英文溝通能力。"
0,電商平台 理貨人員/出貨人員,捷達國際企業社,2023/01/31,"一、揀貨、驗貨、包貨、理貨、進貨、點貨、上架
二、整理倉庫
三、完成主管交辦事項
四、維護區域整潔",彰化縣,26400,33000,不拘,,不拘,,,,"倉庫貨物標示╱置放╱盤點, 貨品包裝作業, 理貨╱揀貨╱補貨作業","一、揀貨、驗貨、包貨、理貨、進貨、點貨、上架
二、整理倉庫
三、完成主管交辦事項
四、維護區域整潔"
0,倉管員《彰化物流中心》,台灣宅配通股份有限公司,2023/01/31,"1.倉儲管理進貨、出貨、理貨及上架作業。
2.執行庫存盤點、年度盤點及儲位管理，確保帳物一致。
3.庫房、財產設備清潔維護。
4.庫房儲區規劃、整理整頓。
5.須具備堆高機證照，無堆高機證照者需受訓，成功考照後訓練費用由公司補助。
",彰化縣,28000,35000,不拘,,高中、專科、大學,,,,,
0,遠傳電信門市人員,遠傳電信花壇門市_迅綸通信行有限公司,2023/01/31,"誠徵遠傳電信門市人員： 

正職 

冬天不怕吹風 

夏天不怕日曬吹 

冷氣不怕脫妝 

 
熱愛分享事物〜熱愛手機操作〜 

業績獎金爽爽賺 

沒經驗不要緊〜專業銷售我教你〜 


1薪水三萬～五萬 

2勞健保，退休金 

3公司產品員購價 

4排休（月休8日） 

5員工購機補貼 

6專業在職進修 

心動不如馬上行動

薪資為底薪+優渥奬金,依工作能力調整薪資",彰化縣,26400,50000,不拘,,不拘,,,,,"其它說明：
需管理人數 10 人以下
歡迎所有求職者
休假制度： 排休、輪休"
